;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1270278,53;-717486,33;-601991,15;-737927,32;-617710,87;-617008,94;-615947,40;-614317,84
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-307297,46;-305676,12;-102644,00;-102650,00;-102650,00;-102650,00;-102650,00;-102650,00
5 + Privatrechtliche Leistungsentgelte;-18991,00;-11319,50;-12500,00;-12500,00;-12500,00;-12500,00;-12500,00;-12500,00
6 + Kostenerstattungen und Kostenumlagen;-36075,01;-44848,34;-184700,00;-34700,00;-34700,00;-34700,00;-34700,00;-34700,00
7 + Sonstige ordentliche Erträge;-83179,90;-180778,30;-182142,44;-182142,44;-182142,44;-432142,44;-432142,44;-432142,44
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1715821,90;-1260108,59;-1083977,59;-1069919,76;-949703,31;-1199001,38;-1197939,84;-1196310,28
11 - Personalaufwendungen;2990936,87;2914036,81;2827858,64;2895965,36;2904380,68;2926699,54;2944990,39;2981703,88
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2638407,29;2257528,37;2147681,32;2213079,84;2512109,04;2554236,40;2570165,56;2583921,20
14 - Bilanzielle Abschreibungen;70748,09;46122,80;30509,88;34260,23;33525,57;31327,40;27908,87;25831,06
15 - Transferaufwendungen;1592040,92;1595671,00;1633490,00;1689175,00;1689175,00;1689175,00;1689175,00;1689175,00
16 - Sonstige ordentliche Aufwendungen;1339543,07;1354571,33;1368729,49;1389388,85;1412623,45;1435857,93;1459092,49;1459092,53
17 = Ordentliche Aufwendungen;8631676,24;8167930,31;8008269,33;8221869,28;8551813,74;8637296,27;8691332,31;8739723,67
18 = Ordentliches Ergebnis (= 10 + 17);6915854,34;6907821,72;6924291,74;7151949,52;7602110,43;7438294,89;7493392,47;7543413,39
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);6915854,34;6907821,72;6924291,74;7151949,52;7602110,43;7438294,89;7493392,47;7543413,39
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);6915854,34;6907821,72;6924291,74;7151949,52;7602110,43;7438294,89;7493392,47;7543413,39
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;575190,77;552593,97;473872,04;452768,62;465181,53;465068,86;464223,47;465892,99
29 = Teilergebnis  (= 26, 27, 28);7491045,11;7460415,69;7398163,78;7604718,14;8067291,96;7903363,75;7957615,94;8009306,38
