;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;;;;;
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1469278,38;735113,49;853416,00;832000,00;861500,00;891800,00;909650,00;927850,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;13048985,20;13208673,78;19243332,00;18699550,00;17937500,00;18077800,00;18215500,00;18356000,00
16 - Sonstige ordentliche Aufwendungen;1799176,80;2724718,47;2085484,00;3025650,00;3025650,00;3025650,00;3025650,00;3025650,00
17 = Ordentliche Aufwendungen;16317440,38;16668505,74;22182232,00;22557200,00;21824650,00;21995250,00;22150800,00;22309500,00
18 = Ordentliches Ergebnis (= 10 + 17);16317440,38;16668505,74;22182232,00;22557200,00;21824650,00;21995250,00;22150800,00;22309500,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);16317440,38;16668505,74;22182232,00;22557200,00;21824650,00;21995250,00;22150800,00;22309500,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);16317440,38;16668505,74;22182232,00;22557200,00;21824650,00;21995250,00;22150800,00;22309500,00
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;2900419,00;42604,00;0,00;25656,00;25656,00;25656,00;25656,00;25656,00
29 = Teilergebnis  (= 26, 27, 28);19217859,38;16711109,74;22182232,00;22582856,00;21850306,00;22020906,00;22176456,00;22335156,00
