;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-163255,03;-148042,82;-105054,28;-131473,67;-64392,68;-47314,01;-26184,53;-7115,34
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-539909,49;-603668,93;-655000,00;-665000,00;-665000,00;-665000,00;-665000,00;-665000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-287985,69;-245704,46;-470000,00;-390000,00;-350000,00;-390000,00;-350000,00;-390000,00
7 + Sonstige ordentliche Erträge;;-6363,83;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-991150,21;-1003780,04;-1230554,28;-1186973,67;-1079892,68;-1102814,01;-1041684,53;-1062615,34
11 - Personalaufwendungen;7461077,73;7746326,42;6673659,38;6480948,62;6504970,56;6551832,17;6616576,96;6710711,48
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;793316,40;746662,04;803971,00;877350,00;831900,00;866550,00;819750,00;873000,00
14 - Bilanzielle Abschreibungen;198404,55;185653,64;138139,94;150400,29;78251,99;60320,58;37338,32;16214,69
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;366098,63;358879,54;368620,00;368990,00;368990,00;368990,00;368990,00;368990,00
17 = Ordentliche Aufwendungen;8818897,31;9037521,64;7984390,32;7877688,91;7784112,55;7847692,75;7842655,28;7968916,17
18 = Ordentliches Ergebnis (= 10 + 17);7827747,10;8033741,60;6753836,04;6690715,24;6704219,87;6744878,74;6800970,75;6906300,83
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);7827747,10;8033741,60;6753836,04;6690715,24;6704219,87;6744878,74;6800970,75;6906300,83
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);7827747,10;8033741,60;6753836,04;6690715,24;6704219,87;6744878,74;6800970,75;6906300,83
27 + Erträge aus internen Leistungsbeziehungen;-2821936,54;-1682981,40;-2322852,00;-206250,36;-206250,36;-206250,36;-206250,36;-206250,36
28 - Aufwendungen aus internen Leistungsbeziehungen;1129592,96;1079558,97;958983,34;772040,69;766247,25;765802,96;763242,65;769440,59
29 = Teilergebnis  (= 26, 27, 28);6135403,52;7430319,17;5389967,38;7256505,57;7264216,76;7304431,34;7357963,04;7469491,06
