;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-691336,10;-148616,33;-50904,67;-87116,40;-85864,44;-85723,13;-84796,36;-80578,76
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-12518,72;-8205,86;-5150,00;-5150,00;-5150,00;-5150,00;-5150,00;-5150,00
5 + Privatrechtliche Leistungsentgelte;-382761,62;-376226,12;-383650,00;-383650,00;-383650,00;-383650,00;-383650,00;-383650,00
6 + Kostenerstattungen und Kostenumlagen;-990465,87;-2036740,19;-971450,00;-1074750,00;-1074750,00;-1074750,00;-1074750,00;-1074750,00
7 + Sonstige ordentliche Erträge;-10526,83;-26210,75;-550,00;-550,00;-550,00;-550,00;-550,00;-550,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2087609,14;-2595999,25;-1411704,67;-1551216,40;-1549964,44;-1549823,13;-1548896,36;-1544678,76
11 - Personalaufwendungen;6723734,18;6535204,27;6527133,48;6591806,96;6708317,52;6825596,36;6929642,14;7035402,04
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3271417,71;2751429,95;2904948,13;3148153,93;3081182,05;2997822,33;3002750,17;3007799,33
14 - Bilanzielle Abschreibungen;216723,29;219940,81;171938,63;174921,26;150660,48;136283,35;129283,19;119238,19
15 - Transferaufwendungen;;42,55;0,00;0,00;;;;
16 - Sonstige ordentliche Aufwendungen;472968,51;446727,83;475753,93;447910,31;447910,31;447910,31;447910,35;447910,31
17 = Ordentliche Aufwendungen;10684843,69;9953345,41;10079774,17;10362792,46;10388070,36;10407612,35;10509585,85;10610349,87
18 = Ordentliches Ergebnis (= 10 + 17);8597234,55;7357346,16;8668069,50;8811576,06;8838105,92;8857789,22;8960689,49;9065671,11
19 + Finanzerträge;;;;-37,53;-37,53;-37,53;-37,53;-37,53
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;-37,53;-37,53;-37,53;-37,53;-37,53
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);8597234,55;7357346,16;8668069,50;8811538,53;8838068,39;8857751,69;8960651,96;9065633,58
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);8597234,55;7357346,16;8668069,50;8811538,53;8838068,39;8857751,69;8960651,96;9065633,58
27 + Erträge aus internen Leistungsbeziehungen;-416243,72;-391720,71;-588000,00;-490003,92;-490003,92;-490003,92;-490003,92;-490003,92
28 - Aufwendungen aus internen Leistungsbeziehungen;1121924,36;959437,10;995428,15;768139,48;764442,70;760080,38;760941,54;764940,08
29 = Teilergebnis  (= 26, 27, 28);9302915,19;7925062,55;9075497,65;9089674,09;9112507,17;9127828,15;9231589,58;9340569,74
