;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-16039,47;-12259,56;-7216,20;-25326,12;-20629,70;-17423,39;-13167,25;-151,43
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-15195,18;-24788,76;-17000,00;-23000,00;-23000,00;-23000,00;-23000,00;-23000,00
6 + Kostenerstattungen und Kostenumlagen;-464582,25;-444955,38;-468913,50;-633728,67;-633934,09;-633831,21;-633825,30;-633868,25
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-495816,90;-482003,70;-493129,70;-682054,79;-677563,79;-674254,60;-669992,55;-657019,68
11 - Personalaufwendungen;3354563,84;3375198,84;3567732,62;3658245,58;3680426,04;3691109,96;3714321,12;3752186,36
12 - Versorgungsaufwendungen;2,22;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;81654,18;117317,75;77486,96;112862,28;115142,60;117658,04;120249,68;122918,16
14 - Bilanzielle Abschreibungen;63308,61;57569,13;41774,03;29869,70;21132,13;17902,79;13590,58;316,83
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;147026,06;144788,40;172117,91;140893,24;140893,24;140893,24;140893,24;140893,24
17 = Ordentliche Aufwendungen;3646554,91;3694874,12;3859111,52;3941870,80;3957594,01;3967564,03;3989054,62;4016314,59
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);3150738,01;3212870,42;3365981,82;3259816,01;3280030,22;3293309,43;3319062,07;3359294,91
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);3150738,01;3212870,42;3365981,82;3259816,01;3280030,22;3293309,43;3319062,07;3359294,91
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);3150738,01;3212870,42;3365981,82;3259816,01;3280030,22;3293309,43;3319062,07;3359294,91
27 + Erträge aus internen Leistungsbeziehungen;-4700939,78;-4755059,36;-4560658,18;-4622280,14;-4627769,17;-4631581,39;-4639398,09;-4651430,04
28 - Aufwendungen aus internen Leistungsbeziehungen;798966,37;716877,66;915209,77;817192,31;812631,66;814616,99;815156,54;816099,85
29 = Ergebnis  (= 26, 27, 28);-751235,40;-825311,28;-279466,59;-545271,82;-535107,29;-523654,97;-505179,48;-476035,28
