;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-12183,17;-2614,50;-1684,08;-579,53;-579,53;-579,53;-579,53;-579,53
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-93,00;-61,20;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-15848,30;-13535,61;-15000,00;-248000,00;-248000,00;-248000,00;-248000,00;-248000,00
7 + Sonstige ordentliche Ertäge;-665,00;-660,00;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-28789,47;-16871,31;-17184,08;-249079,53;-249079,53;-249079,53;-249079,53;-249079,53
11 - Personalaufwendungen;1479102,51;1168293,58;1259238,69;1018390,36;1034710,09;1051212,37;1067872,85;1083086,85
12 - Versorgungsaufwendungen;1,15;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;145362,44;172875,26;159413,36;197849,64;198696,24;199566,96;200465,80;201393,52
14 - Bilanzielle Abschreibungen;19580,58;7755,83;7015,68;3195,17;2805,77;2322,14;2322,11;2302,90
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;63547,08;94503,09;100793,57;1828932,08;1828932,08;1828932,08;1828932,08;1828932,08
17 = Ordentliche Aufwendungen;1707593,76;1443427,76;1526461,30;3048367,25;3065144,18;3082033,55;3099592,84;3115715,35
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1678804,29;1426556,45;1509277,22;2799287,72;2816064,65;2832954,02;2850513,31;2866635,82
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1678804,29;1426556,45;1509277,22;2799287,72;2816064,65;2832954,02;2850513,31;2866635,82
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1678804,29;1426556,45;1509277,22;2799287,72;2816064,65;2832954,02;2850513,31;2866635,82
27 + Erträge aus internen Leistungsbeziehungen;-1377185,88;-1672253,21;-1678834,56;-3091764,00;-3091764,00;-3091764,00;-3091764,00;-3091764,00
28 - Aufwendungen aus internen Leistungsbeziehungen;377704,96;323797,85;329013,30;523731,20;522667,02;524280,13;525015,58;525652,05
29 = Ergebnis  (= 26, 27, 28);679323,37;78101,09;159455,96;231254,92;246967,67;265470,15;283764,89;300523,87
