;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-617,66;-57,88;-57,88;-29,41;-29,40;-29,41;-29,40;-29,41
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-12530,53;;-13946,09;-20119,17;-20346,01;-20261,91;-20277,59;-20337,21
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-13148,19;-57,88;-14003,97;-20148,58;-20375,41;-20291,32;-20306,99;-20366,62
11 - Personalaufwendungen;962112,12;1008802,97;1143069,61;1096174,36;1103779,24;1108438,88;1117588,74;1131100,12
12 - Versorgungsaufwendungen;0,61;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;19925,62;33985,03;32080,00;34853,00;35857,00;36891,00;37956,00;39053,00
14 - Bilanzielle Abschreibungen;768,15;208,37;208,37;173,37;173,37;173,36;173,37;173,37
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;67216,93;63548,02;77015,04;84565,00;84565,00;84565,00;84565,00;84565,00
17 = Ordentliche Aufwendungen;1050023,43;1106544,39;1252373,02;1215765,73;1224374,61;1230068,24;1240283,11;1254891,49
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1036875,24;1106486,51;1238369,05;1195617,15;1203999,20;1209776,92;1219976,12;1234524,87
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1036875,24;1106486,51;1238369,05;1195617,15;1203999,20;1209776,92;1219976,12;1234524,87
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1036875,24;1106486,51;1238369,05;1195617,15;1203999,20;1209776,92;1219976,12;1234524,87
27 + Erträge aus internen Leistungsbeziehungen;-1034846,84;-1110208,30;-1233032,04;-1191677,59;-1198323,47;-1203722,87;-1213180,15;-1226676,85
28 - Aufwendungen aus internen Leistungsbeziehungen;80050,92;93738,47;94638,35;92682,46;91485,16;91544,81;91569,65;91612,12
29 = Ergebnis  (= 26, 27, 28);82079,32;90016,68;99975,36;96622,02;97160,89;97598,86;98365,62;99460,14
