;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-4670,96;-7959,42;-3350,52;-12004,48;-9028,56;-5061,60;-2064,72;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-2051641,31;-2054880,54;-2019700,00;-2020550,00;-2020550,00;-2020550,00;-2020550,00;-2020550,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-10502,76;-43717,25;-7650,00;-7650,00;-7650,00;-7650,00;-7650,00;-7650,00
8 + Aktivierte Eigenleistungen;-315,80;-1671,79;-123,12;-1693,92;-1834,92;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2067130,83;-2108229,00;-2030823,64;-2041898,40;-2039063,48;-2033261,60;-2030264,72;-2028200,00
11 - Personalaufwendungen;1732050,86;1630964,57;1916976,38;1858748,46;1874887,34;1886737,50;1903047,59;1924062,70
12 - Versorgungsaufwendungen;1,26;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;29932,44;36600,73;42360,48;47652,80;48491,80;49355,80;50245,80;51162,80
14 - Bilanzielle Abschreibungen;1314032,94;1313476,23;1281781,83;20530,95;16300,32;11171,76;6158,70;2363,28
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;103423,25;102026,18;52067,68;57702,08;54012,08;54012,08;54012,08;54012,08
17 = Ordentliche Aufwendungen;3179440,75;3083067,71;3293186,37;1984634,29;1993691,54;2001277,14;2013464,17;2031600,86
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1112309,92;974838,71;1262362,73;-57264,11;-45371,94;-31984,46;-16800,55;3400,86
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1112309,92;974838,71;1262362,73;-57264,11;-45371,94;-31984,46;-16800,55;3400,86
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1112309,92;974838,71;1262362,73;-57264,11;-45371,94;-31984,46;-16800,55;3400,86
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;409673,12;398672,46;528914,81;488396,49;486235,42;488029,47;488667,47;489501,08
29 = Ergebnis  (= 26, 27, 28);1521983,04;1373511,17;1791277,54;431132,38;440863,48;456045,01;471866,92;492901,94
