;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-7426,51;-11288,84;-4475,29;-4451,28;-4032,41;-253,44;-253,41;-253,44
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-2141160,80;-2202884,00;-2025000,00;-2025000,00;-2025000,00;-2025000,00;-2025000,00;-2025000,00
5 + Privatrechtliche Leistungsentgelte;-37211,80;-36063,95;-45700,00;-46200,00;-46200,00;-35000,00;-35000,00;-35000,00
6 + Kostenerstattungen und Kostenumlagen;;;0,00;;;;;
7 + Sonstige ordentliche Ertäge;-43026,48;-47112,93;-25900,00;-34900,00;-34900,00;-34000,00;-34000,00;-34000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2228825,59;-2297349,72;-2101075,29;-2110551,28;-2110132,41;-2094253,44;-2094253,41;-2094253,44
11 - Personalaufwendungen;3069562,27;3073180,16;3251361,30;4530160,00;4596113,72;4660586,96;4727239,80;4790809,32
12 - Versorgungsaufwendungen;2,61;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1011955,71;1113923,21;1074965,04;1088280,40;1091788,08;1094900,28;1098621,88;1102454,00
14 - Bilanzielle Abschreibungen;22865,82;25766,58;18288,51;9053,59;7611,84;3655,42;2608,59;2608,62
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;243850,34;261770,02;350531,33;267324,38;267324,38;267324,38;267324,38;267324,38
17 = Ordentliche Aufwendungen;4348236,75;4474639,97;4695146,18;5894818,37;5962838,02;6026467,04;6095794,65;6163196,32
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2119411,16;2177290,25;2594070,89;3784267,09;3852705,61;3932213,60;4001541,24;4068942,88
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2119411,16;2177290,25;2594070,89;3784267,09;3852705,61;3932213,60;4001541,24;4068942,88
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2119411,16;2177290,25;2594070,89;3784267,09;3852705,61;3932213,60;4001541,24;4068942,88
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;2185939,88;2027814,69;2065753,18;886794,15;882657,31;887357,65;889209,98;890900,64
29 = Ergebnis  (= 26, 27, 28);4305351,04;4205104,94;4659824,07;4671061,24;4735362,92;4819571,25;4890751,22;4959843,52
