;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;-294739,00;-292541,00;-296138,00;-149894,00;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;-14410,00;-14300,00;-14480,00;-7330,00;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;-309149,00;-306841,00;-310618,00;-157224,00;
11 - Personalaufwendungen;;;;253826,28;253090,04;255416,04;130910,80;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;8328,00;12328,00;8328,00;6664,00;
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;6380,00;;;;
16 - Sonstige ordentliche Aufwendungen;;;;38272,00;39272,00;45272,00;19136,00;
17 = Ordentliche Aufwendungen;;;;306806,28;304690,04;309016,04;156710,80;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);;;;-2342,72;-2150,96;-1601,96;-513,20;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);;;;-2342,72;-2150,96;-1601,96;-513,20;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);;;;-2342,72;-2150,96;-1601,96;-513,20;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Ergebnis  (= 26, 27, 28);;;;-2342,72;-2150,96;-1601,96;-513,20;
