;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-96210,62;-38739,72;-78803,54;-60705,35;-49887,38;-26651,49;-26320,12
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-187,50;;;;;
5 + Privatrechtliche Leistungsentgelte;;-230773,33;-220901,76;-213710,88;-213710,88;-213710,88;-213710,88;-213710,88
6 + Kostenerstattungen und Kostenumlagen;0,00;;-18000,00;-18000,00;-18000,00;-18000,00;-18000,00;-18000,00
7 + Sonstige ordentliche Ertäge;;-4170,80;-6000,00;-6250,70;-6250,72;-6250,70;-6187,50;-6187,50
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;0,00;-331154,75;-283828,98;-316765,12;-298666,95;-287848,96;-264549,87;-264218,50
11 - Personalaufwendungen;;399963,40;378764,86;426247,90;432203,86;438066,62;444490,46;450597,46
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;0,00;1618204,48;1488759,96;1509628,28;1509628,28;1530854,96;1573945,16;1618328,00
14 - Bilanzielle Abschreibungen;;136838,98;79495,23;155504,85;134550,69;96804,29;71477,07;46281,51
15 - Transferaufwendungen;;124549,59;161700,00;161700,00;161700,00;161700,00;161700,00;161700,00
16 - Sonstige ordentliche Aufwendungen;;2066828,95;2164981,57;2045399,68;2045399,68;2045399,68;2045399,68;2045399,68
17 = Ordentliche Aufwendungen;0,00;4346385,40;4273701,62;4298480,71;4283482,51;4272825,55;4297012,37;4322306,65
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);0,00;4015230,65;3989872,64;3981715,59;3984815,56;3984976,59;4032462,50;4058088,15
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);0,00;4015230,65;3989872,64;3981715,59;3984815,56;3984976,59;4032462,50;4058088,15
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);0,00;4015230,65;3989872,64;3981715,59;3984815,56;3984976,59;4032462,50;4058088,15
27 + Erträge aus internen Leistungsbeziehungen;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;;335064,60;296463,61;301466,13;298711,57;301238,59;303492,00;305743,57
29 = Ergebnis  (= 26, 27, 28);0,00;4350295,25;4286336,25;4283181,72;4283527,13;4286215,18;4335954,50;4363831,72
