;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-321718,47;-218289,23;-290000,00;-313151,13;-311359,27;-108495,10;-99057,86;-97151,54
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-212401,33;-43569,30;-57000,00;-57000,00;-57000,00;-57000,00;-57000,00;-57000,00
5 + Privatrechtliche Leistungsentgelte;-4592540,70;-8433,79;-10165,68;-9719,40;-9719,40;-9719,40;-9719,40;-9719,40
6 + Kostenerstattungen und Kostenumlagen;-5882,01;-3924,44;-100,00;-2500,00;-2500,00;-2500,00;-2500,00;-2500,00
7 + Sonstige ordentliche Ertäge;-399398,32;-30470,23;-750,00;-750,00;-750,00;-750,00;-750,00;-750,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-5531940,83;-304686,99;-358015,68;-383120,53;-381328,67;-178464,50;-169027,26;-167120,94
11 - Personalaufwendungen;1215922,48;732911,55;0,00;588174,56;596031,20;603788,00;614028,44;625107,68
12 - Versorgungsaufwendungen;0,93;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;5963646,11;333576,37;401403,68;418577,68;418577,68;419066,32;420058,24;421079,80
14 - Bilanzielle Abschreibungen;71863,27;636287,13;0,00;50440,49;45820,33;38568,01;27443,04;21340,69
15 - Transferaufwendungen;494471,91;139644,00;290000,00;290000,00;290000,00;90000,00;90000,00;90000,00
16 - Sonstige ordentliche Aufwendungen;87411,93;47410,39;87289,80;70028,08;70028,08;70028,08;70028,08;70028,08
17 = Ordentliche Aufwendungen;7833316,63;1889829,44;778693,48;1417220,81;1420457,29;1221450,41;1221557,80;1227556,25
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2301375,80;1585142,45;420677,80;1034100,28;1039128,62;1042985,91;1052530,54;1060435,31
19 + Finanzerträge;-3786,91;-1428,78;;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00
20 - Zinsen und sonstige Finanzaufwendungen;14,50;;;;;;;
21 = Finanzergebnis (=19 +20);-3772,41;-1428,78;;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00
22 = Ordentliches Ergebnis (=18 + 21);2297603,39;1583713,67;420677,80;1032600,28;1037628,62;1041485,91;1051030,54;1058935,31
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2297603,39;1583713,67;420677,80;1032600,28;1037628,62;1041485,91;1051030,54;1058935,31
27 + Erträge aus internen Leistungsbeziehungen;-195165,73;-230487,08;-242313,12;-200200,32;-200200,32;-200200,32;-200200,32;-200200,32
28 - Aufwendungen aus internen Leistungsbeziehungen;1227395,91;226851,05;200434,61;250237,93;249041,93;250065,30;250510,10;250975,47
29 = Ergebnis  (= 26, 27, 28);3329833,57;1580077,64;378799,29;1082637,89;1086470,23;1091350,89;1101340,32;1109710,46
