;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-28364,16;-24834,34;-4669,84;-10180,59;-10180,47;-8277,91;-7835,54;-3340,49
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-12828958,82;-11815165,31;-13280000,00;-14514600,00;-14514600,00;-14514600,00;-14514600,00;-14514600,00
5 + Privatrechtliche Leistungsentgelte;-2257,50;-4805,66;-5200,00;-5200,00;-5200,00;-5200,00;-5200,00;-5200,00
6 + Kostenerstattungen und Kostenumlagen;-251978,89;-154195,50;-29000,04;-29000,04;-29000,04;-29000,04;-29000,04;-29000,04
7 + Sonstige ordentliche Ertäge;-323423,36;-546653,91;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-13434982,73;-12545654,72;-13319369,88;-14559480,63;-14559480,51;-14557577,95;-14557135,58;-14552640,53
11 - Personalaufwendungen;5926055,24;6171744,12;7353072,91;11474244,28;11174685,86;10729280,43;10517242,75;10583067,67
12 - Versorgungsaufwendungen;2,97;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;806017,02;986723,55;885285,96;1202936,36;1198786,64;1204666,52;1210208,64;1215917,48
14 - Bilanzielle Abschreibungen;859592,67;937536,26;525946,62;661335,19;541976,01;499039,37;276603,10;166972,45
15 - Transferaufwendungen;;10000,00;10500,00;10500,00;10500,00;10500,00;10500,00;10500,00
16 - Sonstige ordentliche Aufwendungen;4403314,52;4310943,86;4363343,18;5464184,28;5444645,96;5445223,24;5445223,24;5445223,24
17 = Ordentliche Aufwendungen;11994982,42;12416947,79;13138148,67;18813200,11;18370594,47;17888709,56;17459777,73;17421680,84
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);-1440000,31;-128706,93;-181221,21;4253719,48;3811113,96;3331131,61;2902642,15;2869040,31
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);-1440000,31;-128706,93;-181221,21;4253719,48;3811113,96;3331131,61;2902642,15;2869040,31
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);-1440000,31;-128706,93;-181221,21;4253719,48;3811113,96;3331131,61;2902642,15;2869040,31
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1372712,72;1073972,24;1083578,09;1356674,74;1321633,29;1306995,45;1295272,00;1297272,30
29 = Ergebnis  (= 26, 27, 28);-67287,59;945265,31;902356,88;5610394,22;5132747,25;4638127,06;4197914,15;4166312,61
