;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-2232,22;-6614,55;-1035,22;-1848,77;-1848,78;-1848,77;-1848,78;-1848,77
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-61456,59;-63318,06;-40550,00;-43050,00;-43050,00;-43050,00;-43050,00;-43050,00
6 + Kostenerstattungen und Kostenumlagen;;7226,18;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-63688,81;-62706,43;-41585,22;-44898,77;-44898,78;-44898,77;-44898,78;-44898,77
11 - Personalaufwendungen;687824,57;720352,73;633860,35;718279,04;730028,83;742353,99;754890,71;766018,67
12 - Versorgungsaufwendungen;0,69;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;128340,21;131304,28;128500,00;151591,00;154784,00;158588,00;162506,00;166541,00
14 - Bilanzielle Abschreibungen;13873,00;13429,77;7830,03;9824,24;8539,23;7706,66;7247,45;3922,23
15 - Transferaufwendungen;;59089,39;47700,00;47700,00;47700,00;47700,00;47700,00;47700,00
16 - Sonstige ordentliche Aufwendungen;206221,61;205628,48;200293,67;204579,00;204579,00;204579,00;204579,00;204579,00
17 = Ordentliche Aufwendungen (Summe 11-16);1036260,08;1129804,65;1018184,05;1131973,28;1145631,06;1160927,65;1176923,16;1188760,90
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);972571,27;1067098,22;976598,83;1087074,51;1100732,28;1116028,88;1132024,38;1143862,13
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);972571,27;1067098,22;976598,83;1087074,51;1100732,28;1116028,88;1132024,38;1143862,13
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);972571,27;1067098,22;976598,83;1087074,51;1100732,28;1116028,88;1132024,38;1143862,13
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;137878,35;109408,82;99538,88;121698,42;121069,40;122411,08;123131,15;123765,48
29 = Ergebnis  (= 26, 27, 28);1110449,62;1176507,04;1076137,71;1208772,93;1221801,68;1238439,96;1255155,53;1267627,61
