;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-117649,47;-531005,14;-450000,00;-680327,60;-370327,60;-300327,60;-300327,60;-300327,60
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-89978,39;-64752,80;-60000,00;-60000,00;-60000,00;-60000,00;-60000,00;-60000,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-16471,50;-4368,87;-50,00;-50,00;-50,00;-50,00;-50,00;-50,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-224099,36;-600126,81;-510050,00;-740377,60;-430377,60;-360377,60;-360377,60;-360377,60
11 - Personalaufwendungen;271467,09;255855,98;257108,01;263225,52;266106,98;268657,62;271546,71;274659,15
12 - Versorgungsaufwendungen;0,18;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;508042,34;404623,13;546299,56;513089,96;513089,96;513233,84;513525,92;513826,76
14 - Bilanzielle Abschreibungen;2974,16;2809,90;2190,77;1996,68;1708,92;1475,40;1329,24;1078,32
15 - Transferaufwendungen;654126,89;878517,00;925350,00;1155350,00;845350,00;775350,00;775350,00;775350,00
16 - Sonstige ordentliche Aufwendungen;24177,91;23839,26;33262,40;24990,31;24990,31;24990,31;24990,31;24990,31
17 = Ordentliche Aufwendungen (Summe 11-16);1460788,57;1565645,27;1764210,74;1958652,47;1651246,17;1583707,17;1586742,18;1589904,54
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1236689,21;965518,46;1254160,74;1218274,87;1220868,57;1223329,57;1226364,58;1229526,94
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1236689,21;965518,46;1254160,74;1218274,87;1220868,57;1223329,57;1226364,58;1229526,94
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1236689,21;965518,46;1254160,74;1218274,87;1220868,57;1223329,57;1226364,58;1229526,94
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;166401,09;139602,26;111169,64;105333,96;104254,16;104857,19;104926,61;104991,54
29 = Ergebnis  (= 26, 27, 28);1403090,30;1105120,72;1365330,38;1323608,83;1325122,73;1328186,76;1331291,19;1334518,48
