;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-10968,28;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-389418,88;-418095,21;-400000,00;-464120,00;-464120,00;-464120,00;-464120,00;-464120,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-400387,16;-418095,21;-400000,00;-464120,00;-464120,00;-464120,00;-464120,00;-464120,00
11 - Personalaufwendungen;459220,91;495276,15;364809,19;377771,47;383926,18;390191,88;396517,88;402274,16
12 - Versorgungsaufwendungen;0,28;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;9846,18;17120,78;6200,00;11072,00;11269,00;11472,00;11681,00;11896,00
14 - Bilanzielle Abschreibungen;10968,28;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;26964,51;30746,94;35000,00;39500,00;39500,00;39500,00;39500,00;39500,00
17 = Ordentliche Aufwendungen (Summe 11-16);507000,16;543143,87;406009,19;428343,47;434695,18;441163,88;447698,88;453670,16
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);106613,00;125048,66;6009,19;-35776,53;-29424,82;-22956,12;-16421,12;-10449,84
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);106613,00;125048,66;6009,19;-35776,53;-29424,82;-22956,12;-16421,12;-10449,84
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);106613,00;125048,66;6009,19;-35776,53;-29424,82;-22956,12;-16421,12;-10449,84
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;13813,82;22950,60;22950,60;25268,28;25268,28;25268,28;25268,28;25268,28
29 = Ergebnis  (= 26, 27, 28);120426,82;147999,26;28959,79;-10508,25;-4156,54;2312,16;8847,16;14818,44
