;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-6965974,05;-6867736,60;-4595859,36;-4595859,36;-4595859,36;-4595859,36;-4595859,36
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;-1579938,25;-1422794,00;-1500000,00;-1500000,00;-1500000,00;-1500000,00;-1500000,00
5 + Privatrechtliche Leistungsentgelte;;-121,30;-128,64;-117,96;-117,96;-117,96;-117,96;-117,96
6 + Kostenerstattungen und Kostenumlagen;;-125130,74;;;;;;
7 + Sonstige ordentliche Ertäge;;-21,65;;-129,96;-129,96;-129,96;-129,96;-129,96
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);;-8671185,99;-8290659,24;-6096107,28;-6096107,28;-6096107,28;-6096107,28;-6096107,28
11 - Personalaufwendungen;;413194,65;416256,24;444989,79;448536,89;450944,32;454426,40;459164,28
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;4952,76;11452,32;11419,92;11419,92;11431,68;11455,44;11479,92
14 - Bilanzielle Abschreibungen;;158,92;125,28;342,24;342,24;342,24;342,24;342,24
15 - Transferaufwendungen;;9181981,28;9290231,00;7390000,00;7390000,00;7390000,00;7390000,00;7390000,00
16 - Sonstige ordentliche Aufwendungen;;22081,26;28692,56;25020,92;25020,92;25020,92;25020,92;25020,92
17 = Ordentliche Aufwendungen (Summe 11-16);;9622368,87;9746757,40;7871772,87;7875319,97;7877739,16;7881245,00;7886007,36
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);;951182,88;1456098,16;1775665,59;1779212,69;1781631,88;1785137,72;1789900,08
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);;951182,88;1456098,16;1775665,59;1779212,69;1781631,88;1785137,72;1789900,08
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);;951182,88;1456098,16;1775665,59;1779212,69;1781631,88;1785137,72;1789900,08
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;190515,91;178203,98;186747,14;186204,08;186602,11;186723,86;186899,73
29 = Ergebnis  (= 26, 27, 28);;1141698,79;1634302,14;1962412,73;1965416,77;1968233,99;1971861,58;1976799,81
