;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1200,00;-1308,20;-1000,00;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-35,00;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-1235,00;-1308,20;-1000,00;;;;;
11 - Personalaufwendungen;126688,60;130291,52;210802,31;;;;;
12 - Versorgungsaufwendungen;0,09;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;670,49;24719,69;22650,00;;;;;
14 - Bilanzielle Abschreibungen;4501,76;2776,46;1748,33;;;;;
15 - Transferaufwendungen;11250,00;;;;;;;
16 - Sonstige ordentliche Aufwendungen;121875,62;108684,88;68350,45;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);264986,56;266472,55;303551,09;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);263751,56;265164,35;302551,09;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);263751,56;265164,35;302551,09;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);263751,56;265164,35;302551,09;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;63413,86;65200,79;63767,94;;;;;
29 = Ergebnis  (= 26, 27, 28);327165,42;330365,14;366319,03;;;;;
