;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-13946942,65;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-1291805,81;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-4,58;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-14515,22;0,00;;;;;;
7 + Sonstige ordentliche Ertäge;-1454,43;0,00;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-15254722,69;0,00;;;;;;
11 - Personalaufwendungen;610224,01;;;;;;;
12 - Versorgungsaufwendungen;1,24;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;7248354,49;0,00;;;;;;
14 - Bilanzielle Abschreibungen;363770,44;;;;;;;
15 - Transferaufwendungen;15707726,30;;;;;;;
16 - Sonstige ordentliche Aufwendungen;10023889,44;0,00;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);33953965,92;0,00;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);18699243,23;0,00;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);18699243,23;0,00;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);18699243,23;0,00;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1137007,23;0,00;;;;;;
29 = Ergebnis  (= 26, 27, 28);19836250,46;0,00;;;;;;
