;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-346226,91;-405461,87;-267394,17;-291044,25;-290965,82;-290238,67;-289809,18;-289809,16
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-26079,70;;;;;
5 + Privatrechtliche Leistungsentgelte;-2704031,03;-1957823,58;-3303500,00;-3303500,00;-3303500,00;-3303500,00;-3303500,00;-3303500,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-60584,91;-57470,58;-1500,00;-27550,20;-27520,70;-27520,70;-27520,70;-26129,04
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;-407,40;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-3111250,25;-2420756,03;-3598473,87;-3622094,45;-3621986,52;-3621259,37;-3620829,88;-3619438,20
11 - Personalaufwendungen;3785134,75;3958688,87;3603069,53;3998506,00;4070354,98;4147194,06;4230173,46;4306554,78
12 - Versorgungsaufwendungen;3,11;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3251150,80;3453534,40;3114600,00;3441500,00;3494000,00;3546500,00;3546500,00;3546500,00
14 - Bilanzielle Abschreibungen;1250467,74;1253009,97;1173681,95;1228134,57;1211569,78;1199844,22;1098582,86;1075735,92
15 - Transferaufwendungen;8840,58;5974,15;11000,00;13000,00;13000,00;13000,00;13000,00;13000,00
16 - Sonstige ordentliche Aufwendungen;92773,87;67189,54;61539,81;60645,00;63145,00;65645,00;65645,00;65645,00
17 = Ordentliche Aufwendungen (Summe 11-16);8388370,85;8738396,93;7963891,29;8741785,57;8852069,76;8972183,28;8953901,32;9007435,70
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);5277120,60;6317640,90;4365417,42;5119691,12;5230083,24;5350923,91;5333071,44;5387997,50
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);5277120,60;6317640,90;4365417,42;5119691,12;5230083,24;5350923,91;5333071,44;5387997,50
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);5277120,60;6317640,90;4365417,42;5119691,12;5230083,24;5350923,91;5333071,44;5387997,50
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;953603,42;658014,88;650512,80;620731,60;615179,71;626219,08;629488,17;632260,74
29 = Ergebnis  (= 26, 27, 28);6230724,02;6975655,78;5015930,22;5740422,72;5845262,95;5977142,99;5962559,61;6020258,24
