;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-140,06;;-358,29;-358,29;-358,29;-358,29;-358,27
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-6,60;;;;;
5 + Privatrechtliche Leistungsentgelte;-186301,37;-166189,20;-191423,00;-96800,00;-96800,00;-96800,00;-96800,00;-96800,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;-6,58;;-6,48;-6,48;-6,48;-6,48;-6,48
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-186301,37;-166335,84;-191429,60;-97164,77;-97164,77;-97164,77;-97164,77;-97164,75
11 - Personalaufwendungen;89074,82;176025,11;152114,68;60854,13;61482,41;62029,85;62840,33;63815,57
12 - Versorgungsaufwendungen;0,08;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;299904,45;412174,69;368460,48;211926,32;211926,32;214941,56;221062,52;227367,32
14 - Bilanzielle Abschreibungen;1752,77;6807,29;6726,19;3493,49;3280,69;2994,12;2685,78;2050,89
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;383279,75;403921,15;406119,03;222099,52;220199,56;220199,56;220199,56;220199,56
17 = Ordentliche Aufwendungen (Summe 11-16);774011,87;998928,24;933420,38;498373,46;496888,98;500165,09;506788,19;513433,34
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);587710,50;832592,40;741990,78;401208,69;399724,21;403000,32;409623,42;416268,59
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);587710,50;832592,40;741990,78;401208,69;399724,21;403000,32;409623,42;416268,59
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);587710,50;832592,40;741990,78;401208,69;399724,21;403000,32;409623,42;416268,59
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;43569,09;61280,76;60910,32;11450,90;11450,90;11450,90;11450,90;11450,90
29 = Ergebnis  (= 26, 27, 28);631279,59;893873,16;802901,10;412659,59;411175,11;414451,22;421074,32;427719,49
