;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-93928,26;-85490,44;-71342,64;-71318,46;-71197,24;-71197,31;-71197,24;-71197,31
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-5725,42;;;;;
5 + Privatrechtliche Leistungsentgelte;-1257485,55;-1495856,70;-1689800,00;-1689800,00;-1689800,00;-1689800,00;-1689800,00;-1689800,00
6 + Kostenerstattungen und Kostenumlagen;-1211,29;-514,90;-600,00;-600,00;-600,00;-600,00;-600,00;-600,00
7 + Sonstige ordentliche Ertäge;-43703,94;-32761,34;-50,00;-7222,24;-6644,63;-6211,59;-6118,97;-6118,81
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-1396329,04;-1614623,38;-1767518,06;-1768940,70;-1768241,87;-1767808,90;-1767716,21;-1767716,12
11 - Personalaufwendungen;2769538,68;2846427,49;3090184,24;2739799,28;2770435,33;2801958,09;2836366,41;2868962,97
12 - Versorgungsaufwendungen;1,90;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;129906,15;167690,11;181700,00;182306,00;185197,00;188174,00;191240,00;194399,00
14 - Bilanzielle Abschreibungen;53279,70;42065,05;13460,76;14935,43;13656,10;13052,10;12798,24;12798,07
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;294973,70;334789,04;371237,93;359226,00;359226,00;359226,00;359226,00;359226,00
17 = Ordentliche Aufwendungen (Summe 11-16);3247700,13;3390971,69;3656582,93;3296266,71;3328514,43;3362410,19;3399630,65;3435386,04
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1851371,09;1776348,31;1889064,87;1527326,01;1560272,56;1594601,29;1631914,44;1667669,92
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1851371,09;1776348,31;1889064,87;1527326,01;1560272,56;1594601,29;1631914,44;1667669,92
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1851371,09;1776348,31;1889064,87;1527326,01;1560272,56;1594601,29;1631914,44;1667669,92
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;452121,78;351963,85;387419,36;364303,61;361363,30;364871,33;366403,74;367783,54
29 = Ergebnis  (= 26, 27, 28);2303492,87;2128312,16;2276484,23;1891629,62;1921635,86;1959472,62;1998318,18;2035453,46
