;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-944,80;-50,00;-50,00;-50,00;-50,00;-50,00;-50,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-27292,95;-25253,85;-35000,00;-35000,00;-35000,00;-35000,00;-35000,00;-35000,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-27292,95;-26198,65;-35050,00;-35050,00;-35050,00;-35050,00;-35050,00;-35050,00
11 - Personalaufwendungen;364374,83;405738,91;435233,82;624673,64;633922,67;642980,23;652078,11;660580,39
12 - Versorgungsaufwendungen;0,24;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;28655,51;56506,21;48350,00;53366,00;54455,00;55577,00;56733,00;57923,00
14 - Bilanzielle Abschreibungen;6594,33;6002,21;4599,56;2002,82;76,16;28,56;28,56;28,56
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;91310,87;92859,13;95599,96;93963,00;93963,00;93963,00;93963,00;93963,00
17 = Ordentliche Aufwendungen (Summe 11-16);490935,78;561106,46;583783,34;774005,46;782416,83;792548,79;802802,67;812494,95
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);463642,83;534907,81;548733,34;738955,46;747366,83;757498,79;767752,67;777444,95
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);463642,83;534907,81;548733,34;738955,46;747366,83;757498,79;767752,67;777444,95
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);463642,83;534907,81;548733,34;738955,46;747366,83;757498,79;767752,67;777444,95
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;91245,21;90418,36;80701,77;114741,28;114186,01;115110,46;115543,46;115933,04
29 = Ergebnis  (= 26, 27, 28);554888,04;625326,17;629435,11;853696,74;861552,84;872609,25;883296,13;893377,99
