;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-366006,20;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-366006,20;;;;;;;
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;539929,96;1252620,17;456000,00;925647,00;953416,00;982018,00;1011479,00;1041823,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;12416225,79;10853691,96;10908700,00;10908700,00;10908700,00;10908700,00;10908700,00;10908700,00
16 - Sonstige ordentliche Aufwendungen;2735801,93;2800479,31;2284889,52;2469484,00;2285484,00;2285484,00;2285484,00;2285484,00
17 = Ordentliche Aufwendungen (Summe 11-16);15691957,68;14906791,44;13649589,52;14303831,00;14147600,00;14176202,00;14205663,00;14236007,00
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);15325951,48;14906791,44;13649589,52;14303831,00;14147600,00;14176202,00;14205663,00;14236007,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);15325951,48;14906791,44;13649589,52;14303831,00;14147600,00;14176202,00;14205663,00;14236007,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);15325951,48;14906791,44;13649589,52;14303831,00;14147600,00;14176202,00;14205663,00;14236007,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;2904807,00;53262,00;2850000,00;2850000,00;2850000,00;2850000,00;2850000,00;2850000,00
29 = Ergebnis  (= 26, 27, 28);18230758,48;14960053,44;16499589,52;17153831,00;16997600,00;17026202,00;17055663,00;17086007,00
