;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-25,08;-7941,88;-25,08;-25,08;-25,08;-25,08;-25,08
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;-115984,33;-37752,04;-51318,32;-51318,32;-51318,32;-51318,32;-51318,32
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);;-116009,41;-45693,92;-51343,40;-51343,40;-51343,40;-51343,40;-51343,40
11 - Personalaufwendungen;;131007,72;817435,86;172055,76;175275,60;178713,08;182209,72;185286,00
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;89820,82;81286,56;8750,76;8750,76;8881,68;9147,48;9421,20
14 - Bilanzielle Abschreibungen;;30,81;39103,61;30,84;30,84;30,84;30,84;30,84
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;111769,53;130007,88;16927,04;16927,04;16927,04;16927,04;16927,04
17 = Ordentliche Aufwendungen (Summe 11-16);;332628,88;1067833,91;197764,40;200984,24;204552,64;208315,08;211665,08
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);;216619,47;1022139,99;146421,00;149640,84;153209,24;156971,68;160321,68
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);;216619,47;1022139,99;146421,00;149640,84;153209,24;156971,68;160321,68
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);;216619,47;1022139,99;146421,00;149640,84;153209,24;156971,68;160321,68
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;59123,46;102831,89;9255,96;9130,17;9420,36;9586,97;9728,71
29 = Ergebnis  (= 26, 27, 28);;275742,93;1124971,88;155676,96;158771,01;162629,60;166558,65;170050,39
