;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-38217,27;-38159,20;-22455,52;-47698,96;-47698,95;-47698,96;-47698,95;-47698,96
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-95280,00;-8320,00;-50,00;-50,00;-50,00;-50,00;-50,00;-50,00
5 + Privatrechtliche Leistungsentgelte;-265755,14;-275206,59;-126600,00;-250000,00;-250000,00;-250000,00;-250000,00;-250000,00
6 + Kostenerstattungen und Kostenumlagen;-38161,78;-27562,19;-25800,00;-25800,00;-25800,00;-25800,00;-25800,00;-25800,00
7 + Sonstige ordentliche Ertäge;-242,50;-4947,54;-50,00;-50,00;-50,00;-50,00;-50,00;-50,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-437656,69;-354195,52;-174955,52;-323598,96;-323598,95;-323598,96;-323598,95;-323598,96
11 - Personalaufwendungen;1444734,20;1385995,32;1350621,64;1408372,34;1428908,34;1449390,46;1460435,06;1483303,50
12 - Versorgungsaufwendungen;1,06;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;269320,98;184480,65;316579,68;352651,08;353996,40;355382,40;356810,16;358280,28
14 - Bilanzielle Abschreibungen;117941,72;116545,84;104154,35;105531,16;87336,15;77597,20;64759,93;48509,32
15 - Transferaufwendungen;17250,00;17250,00;23000,00;23000,00;23000,00;23000,00;23000,00;23000,00
16 - Sonstige ordentliche Aufwendungen;193728,06;109312,10;108746,16;106026,05;106026,05;106026,05;106026,05;106026,05
17 = Ordentliche Aufwendungen;2042976,02;1813583,91;1903101,83;1995580,63;1999266,94;2011396,11;2011031,20;2019119,15
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1605319,33;1459388,39;1728146,31;1671981,67;1675667,99;1687797,15;1687432,25;1695520,19
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1605319,33;1459388,39;1728146,31;1671981,67;1675667,99;1687797,15;1687432,25;1695520,19
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1605319,33;1459388,39;1728146,31;1671981,67;1675667,99;1687797,15;1687432,25;1695520,19
27 + Erträge aus internen Leistungsbeziehungen;-16243,59;-6466,92;-50000,04;-50000,04;-50000,04;-50000,04;-50000,04;-50000,04
28 - Aufwendungen aus internen Leistungsbeziehungen;294718,29;199848,97;205145,94;197824,97;196136,48;198305,59;198721,61;199693,70
29 = Ergebnis  (= 26, 27, 28);1883794,03;1652770,44;1883292,21;1819806,60;1821804,43;1836102,70;1836153,82;1845213,85
