;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-49046,37;-92982,25;-49230,34;-49230,33;-49230,34;-49230,33;-49230,34;-49230,33
3 + Sonstige Transfererträge;-35761,06;-30987,80;-47500,00;-47500,00;-47500,00;-47500,00;-47500,00;-47500,00
4 + Öffentlich-rechtliche Leistungsentgelte;-379353,75;-424282,62;-360100,00;-430500,00;-430500,00;-430500,00;-430500,00;-430500,00
5 + Privatrechtliche Leistungsentgelte;-4628,87;-4068,19;-4000,00;-4000,00;-4000,00;-4000,00;-4000,00;-4000,00
6 + Kostenerstattungen und Kostenumlagen;-29509,27;-31853,47;-32800,00;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00
7 + Sonstige ordentliche Ertäge;150,00;-589,45;-400,00;-400,00;-400,00;-400,00;-400,00;-400,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-498149,32;-584763,78;-494030,34;-541630,33;-541630,34;-541630,33;-541630,34;-541630,33
11 - Personalaufwendungen;3108803,30;3203453,89;3319139,05;2806299,20;2827761,54;2843289,78;2875937,46;2920993,30
12 - Versorgungsaufwendungen;2,23;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;243939,44;236522,57;327139,68;365351,72;368992,68;372742,28;376604,40;380582,16
14 - Bilanzielle Abschreibungen;4672,08;9734,94;3135,10;1009,66;597,20;582,69;423,18;423,19
15 - Transferaufwendungen;208150,00;208150,00;177450,00;177450,00;177450,00;177450,00;177450,00;177450,00
16 - Sonstige ordentliche Aufwendungen;327133,71;337390,19;355680,51;343240,30;343240,30;343240,30;343240,30;343240,30
17 = Ordentliche Aufwendungen;3892700,76;3995251,59;4182544,34;3693350,88;3718041,72;3737305,05;3773655,34;3822688,95
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);3394551,44;3410487,81;3688514,00;3151720,55;3176411,38;3195674,72;3232025,00;3281058,62
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);3394551,44;3410487,81;3688514,00;3151720,55;3176411,38;3195674,72;3232025,00;3281058,62
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);3394551,44;3410487,81;3688514,00;3151720,55;3176411,38;3195674,72;3232025,00;3281058,62
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;682301,46;557344,92;584021,05;478455,31;474703,66;477590,31;479050,98;481063,92
29 = Ergebnis  (= 26, 27, 28);4076852,90;3967832,73;4272535,05;3630175,86;3651115,04;3673265,03;3711075,98;3762122,54
