;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-324352,92;-100150,90;-103065,05;-106014,25;-106014,24;-103841,49;-103528,33;-103523,90
3 + Sonstige Transfererträge;-2098369,59;-2502846,94;-2067850,00;-2510000,00;-2510000,00;-2510000,00;-2510000,00;-2510000,00
4 + Öffentlich-rechtliche Leistungsentgelte;;-12027,50;-6357,92;-9500,00;-9500,00;-9500,00;-9500,00;-9500,00
5 + Privatrechtliche Leistungsentgelte;-5521,58;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1957112,86;-1289249,60;-1581200,00;-1470000,00;-1470000,00;-1470000,00;-1470000,00;-1470000,00
7 + Sonstige ordentliche Ertäge;-134193,31;-25246,15;0,00;-18008,77;-18008,78;-18008,77;-18008,78;-18008,77
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-4519550,26;-3929521,09;-3758472,97;-4113523,02;-4113523,02;-4111350,26;-4111037,11;-4111032,67
11 - Personalaufwendungen;9472920,50;9798694,37;10425319,25;9572866,26;9721352,82;9871693,87;10031789,94;10183343,52
12 - Versorgungsaufwendungen;6,95;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2823736,15;672050,75;975168,60;3718104,08;3723608,12;979277,40;985116,72;991131,24
14 - Bilanzielle Abschreibungen;53251,78;58529,91;43133,78;42099,54;41873,78;39599,86;39218,47;38532,46
15 - Transferaufwendungen;47985075,94;51218596,67;45547830,00;57622650,00;58681050,00;59740450,00;60801150,00;61863050,00
16 - Sonstige ordentliche Aufwendungen;1140249,69;1020045,20;890572,38;839965,36;839965,36;839965,36;839965,36;839965,36
17 = Ordentliche Aufwendungen;61475241,01;62767916,90;57882024,01;71795685,24;73007850,08;71470986,49;72697240,49;73916022,58
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);56955690,75;58838395,81;54123551,04;67682162,22;68894327,06;67359636,23;68586203,38;69804989,91
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);56955690,75;58838395,81;54123551,04;67682162,22;68894327,06;67359636,23;68586203,38;69804989,91
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);56955690,75;58838395,81;54123551,04;67682162,22;68894327,06;67359636,23;68586203,38;69804989,91
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1692233,32;1190831,29;945864,26;1595059,07;1581759,48;1459575,69;1466636,45;1473031,62
29 = Ergebnis  (= 26, 27, 28);58647924,07;60029227,10;55069415,30;69277221,29;70476086,54;68819211,92;70052839,83;71278021,53
