;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-988162,78;-991248,77;-769313,93;-724888,87;-570450,00;-514169,35;-430354,17;-369836,72
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-842561,57;-841098,03;-820560,76;-818295,92;-818295,91;-818295,91;-814440,11;-805264,96
5 + Privatrechtliche Leistungsentgelte;-25,00;;-800,00;-800,00;-800,00;-800,00;-800,00;-800,00
6 + Kostenerstattungen und Kostenumlagen;-257287,36;-316488,87;-256650,00;-257050,00;-257050,00;-257050,00;-257050,00;-257050,00
7 + Sonstige ordentliche Ertäge;-614730,16;-6372,45;-50,00;-50,00;-50,00;-50,00;-50,00;-50,00
8 + Aktivierte Eigenleistungen;-31905,86;-168904,28;-12436,20;-171143,40;-185389,08;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2734672,73;-2324112,40;-1859810,89;-1972228,19;-1832034,99;-1590365,26;-1502694,28;-1433001,68
11 - Personalaufwendungen;2144379,24;2234753,98;2007911,24;1901133,33;1927951,98;1954521,75;1986031,82;2018364,29
12 - Versorgungsaufwendungen;1,42;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;4450156,01;4751146,00;4730340,00;5116949,08;5253877,08;5347011,08;5349003,08;5351055,08
14 - Bilanzielle Abschreibungen;2768932,17;2850190,69;2425477,58;2515566,95;2202018,77;2086180,51;1925316,18;1658281,37
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;164031,93;103169,65;131442,67;107631,64;94411,64;94961,64;94961,64;94961,64
17 = Ordentliche Aufwendungen;9527500,77;9939260,32;9295171,49;9641281,00;9478259,47;9482674,98;9355312,72;9122662,38
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);6792828,04;7615147,92;7435360,60;7669052,81;7646224,48;7892309,72;7852618,44;7689660,70
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);6792828,04;7615147,92;7435360,60;7669052,81;7646224,48;7892309,72;7852618,44;7689660,70
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);6792828,04;7615147,92;7435360,60;7669052,81;7646224,48;7892309,72;7852618,44;7689660,70
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1117433,17;756190,20;908266,26;838065,85;835133,54;845458,93;846294,99;847028,38
29 = Ergebnis  (= 26, 27, 28);7910261,21;8371338,12;8343626,86;8507118,66;8481358,02;8737768,65;8698913,43;8536689,08
