;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-25278,81;-168380,19;-1890000,00;-125645,80;-2390645,84;-2260645,82;-2155645,85;-105645,77
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-49665,82;-37846,32;-35000,00;-45000,00;-45000,00;-45000,00;-45000,00;-45000,00
5 + Privatrechtliche Leistungsentgelte;-128609,72;-124761,60;-91000,00;-643500,00;-541500,00;-541500,00;-643500,00;-643500,00
6 + Kostenerstattungen und Kostenumlagen;-318884,71;-263048,23;-280000,00;-280000,00;-140000,00;-140000,00;-280000,00;-280000,00
7 + Sonstige ordentliche Ertäge;-3943,50;;-150,00;-466,91;-466,91;-466,91;-466,91;-466,90
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-526382,56;-594036,34;-2296150,00;-1094612,71;-3117612,75;-2987612,73;-3124612,76;-1074612,67
11 - Personalaufwendungen;652951,66;658655,92;577507,57;635182,90;643785,66;652190,20;662453,99;673228,80
12 - Versorgungsaufwendungen;0,51;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;921513,81;2169265,39;2014454,76;2210580,60;1998080,60;2030758,36;2185359,08;2211457,32
14 - Bilanzielle Abschreibungen;82796,73;104625,53;45971,89;54040,67;41693,47;36336,34;35112,14;33596,71
15 - Transferaufwendungen;2595,17;111794,25;1890000,00;120000,00;2385000,00;2255000,00;2150000,00;100000,00
16 - Sonstige ordentliche Aufwendungen;4101563,59;4221404,89;4434065,08;4324905,03;3784905,03;3784905,03;4324905,03;4324905,03
17 = Ordentliche Aufwendungen;5761421,47;7265745,98;8961999,30;7344709,20;8853464,76;8759189,93;9357830,24;7343187,86
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);5235038,91;6671709,64;6665849,30;6250096,49;5735852,01;5771577,20;6233217,48;6268575,19
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);5235038,91;6671709,64;6665849,30;6250096,49;5735852,01;5771577,20;6233217,48;6268575,19
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);5235038,91;6671709,64;6665849,30;6250096,49;5735852,01;5771577,20;6233217,48;6268575,19
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;233450,40;173329,10;248952,17;226861,05;212261,39;215911,65;223861,66;225321,43
29 = Ergebnis  (= 26, 27, 28);5468489,31;6845038,74;6914801,47;6476957,54;5948113,40;5987488,85;6457079,14;6493896,62
