;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-41184,70;-20471,13;-22300,00;-31006,01;-31006,01;-31006,01;-31006,01;-31006,01
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-106998,55;-99126,25;-29450,00;-23250,00;-23250,00;-23250,00;-23250,00;-23250,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-148183,25;-119597,38;-51750,00;-54256,01;-54256,01;-54256,01;-54256,01;-54256,01
11 - Personalaufwendungen;50469,28;48619,42;48904,35;44037,79;44572,17;45053,41;45579,79;46129,71
12 - Versorgungsaufwendungen;0,06;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;18877,92;14174,62;27095,56;11528,36;11564,36;11601,32;11639,48;11678,60
14 - Bilanzielle Abschreibungen;2459,48;2327,19;2223,73;1747,83;1745,12;1745,12;1742,52;1715,17
15 - Transferaufwendungen;0,80;;;;;;;
16 - Sonstige ordentliche Aufwendungen;63968,81;54899,85;55617,96;39776,04;40376,04;40376,04;40376,04;40376,04
17 = Ordentliche Aufwendungen;135776,35;120021,08;133841,60;97090,02;98257,69;98775,89;99337,83;99899,52
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);-12406,90;423,70;82091,60;42834,01;44001,68;44519,88;45081,82;45643,51
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);-12406,90;423,70;82091,60;42834,01;44001,68;44519,88;45081,82;45643,51
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);-12406,90;423,70;82091,60;42834,01;44001,68;44519,88;45081,82;45643,51
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;69115,79;100126,10;92276,74;91432,58;91373,36;91433,13;91454,66;91476,59
29 = Ergebnis  (= 26, 27, 28);56708,89;100549,80;174368,34;134266,59;135375,04;135953,01;136536,48;137120,10
