;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-5122,68;-23002,70;-1898,78;-5746,63;-5746,65;-2540,08;-1898,78;-1898,77
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-79525,94;-81306,85;-91050,00;-91050,00;-91050,00;-91050,00;-91050,00;-91050,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;-9280,93;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-84648,62;-113590,48;-92948,78;-96796,63;-96796,65;-93590,08;-92948,78;-92948,77
11 - Personalaufwendungen;1330935,54;1492432,03;1361560,74;1481405,16;1455698,52;1445433,86;1439849,48;1454328,36
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;222702,35;191407,31;194239,00;199200,00;204250,00;209450,00;213050,00;216700,00
14 - Bilanzielle Abschreibungen;24143,02;13415,22;8615,39;7735,22;7276,01;3950,79;3298,38;2872,06
15 - Transferaufwendungen;54258,87;63496,33;47700,00;47700,00;47700,00;47700,00;47700,00;47700,00
16 - Sonstige ordentliche Aufwendungen;354179,22;332987,06;296542,00;329950,00;329950,00;329950,00;329950,00;329950,00
17 = Ordentliche Aufwendungen;1986219,00;2093737,95;1908657,13;2065990,38;2044874,53;2036484,65;2033847,86;2051550,42
18 = Ordentliches Ergebnis (= 10 + 17);1901570,38;1980147,47;1815708,35;1969193,75;1948077,88;1942894,57;1940899,08;1958601,65
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1901570,38;1980147,47;1815708,35;1969193,75;1948077,88;1942894,57;1940899,08;1958601,65
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1901570,38;1980147,47;1815708,35;1969193,75;1948077,88;1942894,57;1940899,08;1958601,65
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;259518,51;262940,47;234807,44;222695,53;220568,55;219283,75;218414,26;219063,58
29 = Teilergebnis  (= 26, 27, 28);2161088,89;2243087,94;2050515,79;2191889,28;2168646,43;2162178,32;2159313,34;2177665,23
