;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-181639,37;-192014,59;-211224,11;-241302,00;-242900,00;-244900,00;-244900,00;-244900,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-42450,67;-494861,92;-378276,85;-260085,71;-259854,11;-259745,40;-259658,65;-259702,58
7 + Sonstige ordentliche Erträge;-823,44;-194,94;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-224913,48;-687071,45;-589500,96;-501387,71;-502754,11;-504645,40;-504558,65;-504602,58
11 - Personalaufwendungen;2910026,80;2865440,46;2757194,17;2252240,24;2244028,80;2248280,48;2262270,58;2292259,04
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;97403,89;72675,10;119298,68;55550,00;56750,00;58050,00;59100,00;60150,00
14 - Bilanzielle Abschreibungen;17955,21;5075,70;12865,21;;;;;
15 - Transferaufwendungen;66602,66;20590,00;36500,00;24900,00;24900,00;24900,00;24900,00;24900,00
16 - Sonstige ordentliche Aufwendungen;77219,68;48162,58;102172,72;111000,00;113000,00;113000,00;113000,00;113000,00
17 = Ordentliche Aufwendungen;3169208,24;3011943,84;3028030,78;2443690,24;2438678,80;2444230,48;2459270,58;2490309,04
18 = Ordentliches Ergebnis (= 10 + 17);2944294,76;2324872,39;2438529,82;1942302,53;1935924,69;1939585,08;1954711,93;1985706,46
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2944294,76;2324872,39;2438529,82;1942302,53;1935924,69;1939585,08;1954711,93;1985706,46
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2944294,76;2324872,39;2438529,82;1942302,53;1935924,69;1939585,08;1954711,93;1985706,46
27 + Erträge aus internen Leistungsbeziehungen;-1926435,92;-1122306,90;-1286877,60;-1055280,27;-1037405,52;-1030361,43;-1029095,23;-1041735,52
28 - Aufwendungen aus internen Leistungsbeziehungen;333510,43;364847,04;398528,02;216389,50;216241,32;216156,66;216276,36;216660,93
29 = Teilergebnis  (= 26, 27, 28);1351369,27;1567412,53;1550180,24;1103411,76;1114760,49;1125380,31;1141893,06;1160631,87
