;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-389830,98;-418707,50;-363149,29;-437774,90;-405593,11;-372962,83;-324474,24;-266286,27
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-11078026,88;-13750755,14;-14546200,00;-14697200,00;-14697200,00;-14697200,00;-14869750,00;-14942700,00
5 + Privatrechtliche Leistungsentgelte;-588799,96;-694799,13;-577300,00;-638700,00;-638700,00;-638700,00;-638700,00;-638700,00
6 + Kostenerstattungen und Kostenumlagen;-700756,57;-771311,69;-666000,00;-594500,00;-582500,00;-582500,00;-582500,00;-582500,00
7 + Sonstige ordentliche Erträge;-373351,91;-87661,58;-11694,89;-11609,95;-11525,00;-11525,00;-11525,00;-11525,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-13130766,30;-15723235,04;-16164344,18;-16379784,85;-16335518,11;-16302887,83;-16426949,24;-16441711,27
11 - Personalaufwendungen;25747969,54;26662287,85;37108134,89;29164210,66;29448717,94;29604270,13;30038282,96;30517923,69
12 - Versorgungsaufwendungen;26373,30;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2826203,74;2862878,37;2991447,00;3179300,00;3193800,00;3273250,00;3297650,00;3322550,00
14 - Bilanzielle Abschreibungen;2230800,01;1961297,91;1445939,53;1731282,21;1393121,44;1203211,05;973864,61;783739,36
15 - Transferaufwendungen;15609,50;1125,00;10500,00;10500,00;10500,00;10500,00;10500,00;10500,00
16 - Sonstige ordentliche Aufwendungen;7753488,04;9346517,75;9146743,00;9170170,00;9146670,00;9152170,00;9152170,00;9152170,00
17 = Ordentliche Aufwendungen;38600444,13;40834106,88;50702764,42;43255462,87;43192809,38;43243401,18;43472467,57;43786883,05
18 = Ordentliches Ergebnis (= 10 + 17);25469677,83;25110871,84;34538420,24;26875678,02;26857291,27;26940513,35;27045518,33;27345171,78
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);25469677,83;25110871,84;34538420,24;26875678,02;26857291,27;26940513,35;27045518,33;27345171,78
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);25469677,83;25110871,84;34538420,24;26875678,02;26857291,27;26940513,35;27045518,33;27345171,78
27 + Erträge aus internen Leistungsbeziehungen;-261168,20;-264588,70;-235700,04;-217800,00;-217800,00;-217800,00;-217800,00;-217800,00
28 - Aufwendungen aus internen Leistungsbeziehungen;3248670,83;4019112,40;3550792,44;2873711,01;2868293,97;2859889,65;2867448,04;2887465,96
29 = Teilergebnis  (= 26, 27, 28);28457180,46;28865395,54;37853512,64;29531589,03;29507785,24;29582603,00;29695166,37;30014837,74
