;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-887061,46;-336922,43;-201973,49;-232486,14;-231233,91;-231089,81;-230105,87;-225599,40
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-260757,04;-267094,95;-236800,00;-237950,00;-237950,00;-237950,00;-237950,00;-237950,00
5 + Privatrechtliche Leistungsentgelte;-795452,12;-669679,94;-652150,00;-622150,00;-622150,00;-622150,00;-622150,00;-622150,00
6 + Kostenerstattungen und Kostenumlagen;-1025670,37;-2044374,38;-997250,00;-1100600,00;-1100600,00;-1100600,00;-1100600,00;-1100600,00
7 + Sonstige ordentliche Erträge;-300208,67;-30802,28;-600,00;-600,00;-600,00;-600,00;-600,00;-600,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-3269149,66;-3348873,98;-2088773,49;-2193786,14;-2192533,91;-2192389,81;-2191405,87;-2186899,40
11 - Personalaufwendungen;8404234,25;8216161,12;8207168,93;8258758,88;8385264,49;8518375,72;8638044,61;8767118,20
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3703459,28;3252303,06;3356821,53;3636147,53;3570847,53;3489197,53;3495297,53;3501547,53
14 - Bilanzielle Abschreibungen;347753,35;367788,85;277553,17;297614,12;256038,72;224972,15;209411,52;181884,93
15 - Transferaufwendungen;17250,00;17290,55;23000,00;23000,00;23000,00;23000,00;23000,00;23000,00
16 - Sonstige ordentliche Aufwendungen;579703,89;545578,45;594622,00;550850,00;550850,00;550850,00;550850,00;550850,00
17 = Ordentliche Aufwendungen;13052400,77;12399122,03;12459165,63;12766370,53;12786000,74;12806395,40;12916603,66;13024400,66
18 = Ordentliches Ergebnis (= 10 + 17);9783251,11;9050248,05;10370392,14;10572584,39;10593466,83;10614005,59;10725197,79;10837501,26
19 + Finanzerträge;;;;-37,53;-37,53;-37,53;-37,53;-37,53
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;-37,53;-37,53;-37,53;-37,53;-37,53
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);9783251,11;9050248,05;10370392,14;10572546,86;10593429,30;10613968,06;10725160,26;10837463,73
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);9783251,11;9050248,05;10370392,14;10572546,86;10593429,30;10613968,06;10725160,26;10837463,73
27 + Erträge aus internen Leistungsbeziehungen;-437154,48;-423044,71;-650000,04;-525012,00;-525012,00;-525012,00;-525012,00;-525012,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1367807,68;1179400,56;1229823,37;942485,08;938006,27;933184,73;933865,99;938748,66
29 = Teilergebnis  (= 26, 27, 28);10713904,31;9806603,90;10950215,47;10990019,94;11006423,57;11022140,79;11134014,25;11251200,39
