;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-28138,66;-28611,59;-43442,26;-42187,86;-37250,71;-22034,07;-21170,10;-20151,43
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-130539,00;-107930,23;-243900,00;-243900,00;-243900,00;-243900,00;-243900,00;-243900,00
5 + Privatrechtliche Leistungsentgelte;-121150,36;-147825,69;-143000,00;-141000,00;-141000,00;-141000,00;-141000,00;-141000,00
6 + Kostenerstattungen und Kostenumlagen;-3042652,74;-5020833,46;-2425541,64;-2299535,86;-2160367,35;-1885551,61;-1885125,77;-1885033,29
7 + Sonstige ordentliche Erträge;-51635902,56;-8199663,74;-61256696,00;-11216796,00;-11302924,00;-11390331,00;-11390331,00;-11390331,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-54958383,32;-13504864,71;-64112579,90;-13943419,72;-13885442,06;-13682816,68;-13681526,87;-13680415,72
11 - Personalaufwendungen;14961939,38;12018374,90;23907806,47;9777930,76;8997037,88;9568531,13;9807702,97;9972465,18
12 - Versorgungsaufwendungen;51477141,84;31988912,44;51467402,00;23822652,00;24129252,00;24420152,00;24930339,00;25244971,00
13 - Aufwendungen für Sach- und Dienstleistungen;223493,06;172009,38;425320,00;338050,00;341750,00;345550,00;348150,00;350850,00
14 - Bilanzielle Abschreibungen;62638,46;34305,25;23989,95;23190,04;18196,80;2722,26;1858,27;839,60
15 - Transferaufwendungen;53378,51;14765,15;14000,00;26600,00;26600,00;26600,00;26600,00;26600,00
16 - Sonstige ordentliche Aufwendungen;2511177,93;2826760,41;1408015,00;2626550,00;2626550,00;2630050,00;2641550,00;2656700,00
17 = Ordentliche Aufwendungen;69289769,18;47055127,53;77246533,42;36614972,80;36139386,68;36993605,39;37756200,24;38252425,78
18 = Ordentliches Ergebnis (= 10 + 17);14331385,86;33550262,82;13133953,52;22671553,08;22253944,62;23310788,71;24074673,37;24572010,06
19 + Finanzerträge;-37903,68;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;63,54;;;;;;
21 = Finanzergebnis (= 19 + 20);-37903,68;63,54;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);14293482,18;33550326,36;13133953,52;22671553,08;22253944,62;23310788,71;24074673,37;24572010,06
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);14293482,18;33550326,36;13133953,52;22671553,08;22253944,62;23310788,71;24074673,37;24572010,06
27 + Erträge aus internen Leistungsbeziehungen;-4998320,18;-5153887,03;-4764284,02;-3966980,84;-3933499,55;-3917121,88;-3907897,88;-3921176,59
28 - Aufwendungen aus internen Leistungsbeziehungen;978856,39;940942,36;940801,54;799223,09;795045,07;792324,85;790647,41;791493,45
29 = Teilergebnis  (= 26, 27, 28);10274018,39;29337381,69;9310471,04;19503795,33;19115490,14;20185991,68;20957422,90;21442326,92
