;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-8700186,14;-9956008,60;-9143092,18;-11769805,19;-11658305,28;-11885925,53;-10236781,78;-10339737,03
3 + Sonstige Transfererträge;0,00;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-3381239,97;-3134748,97;-2750814,54;-1761000,00;-1756000,00;-1740000,00;-1725000,00;-1708000,00
5 + Privatrechtliche Leistungsentgelte;-674846,30;-919724,66;-920000,00;-1320000,00;-1320000,00;-1320000,00;-1320000,00;-1320000,00
6 + Kostenerstattungen und Kostenumlagen;;-5537,45;;;;;;
7 + Sonstige ordentliche Ertäge;-410970,21;-343578,88;-97,60;-696,59;-530,35;-378,55;-152,27;-121,27
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-13167242,62;-14359598,56;-12814004,32;-14851501,78;-14734835,63;-14946304,08;-13281934,05;-13367858,30
11 - Personalaufwendungen;24128690,21;25214624,59;27348431,55;28411665,60;28867928,24;29343191,56;29894327,45;30433946,89
12 - Versorgungsaufwendungen;21,02;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3455598,84;3787135,39;4119020,00;4871592,96;4978244,96;4904990,96;5000106,96;5092868,96
14 - Bilanzielle Abschreibungen;104028,76;89333,04;45779,48;85347,64;77637,99;70644,41;66465,72;60174,63
15 - Transferaufwendungen;910440,00;1225500,00;1000000,00;1448000,00;1000000,00;1300000,00;;
16 - Sonstige ordentliche Aufwendungen;5096536,55;5123840,45;5017068,13;5203240,00;5270540,00;5271540,00;5180740,00;5181740,00
17 = Ordentliche Aufwendungen (Summe 11-16);33695315,38;35440433,47;37530299,16;40019846,20;40194351,19;40890366,93;40141640,13;40768730,48
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);20528072,76;21080834,91;24716294,84;25168344,42;25459515,56;25944062,85;26859706,08;27400872,18
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);20528072,76;21080834,91;24716294,84;25168344,42;25459515,56;25944062,85;26859706,08;27400872,18
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);20528072,76;21080834,91;24716294,84;25168344,42;25459515,56;25944062,85;26859706,08;27400872,18
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;4184942,48;3021434,33;3413287,54;2899200,96;2874693,29;2915213,40;2943637,42;2970551,90
29 = Ergebnis  (= 26, 27, 28);24713015,24;24102269,24;28129582,38;28067545,38;28334208,85;28859276,25;29803343,50;30371424,08
