;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-716219,42;-212050,00;;-9,12;-9,12;-7,80;-5,16;-4,20
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-1167,27;;-2,52;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-120,60;-18,39;;-1,80;-1,80;-1,80;-1,80;-1,80
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-717507,29;-212068,39;-2,52;-10,92;-10,92;-9,60;-6,96;-6,00
11 - Personalaufwendungen;50915,41;48382,58;51497,16;30926,73;31452,57;32004,57;32612,25;33183,93
12 - Versorgungsaufwendungen;0,04;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1416120,81;855689,95;1027175,08;1119893,32;846920,92;1119949,48;1199978,76;1200009,12
14 - Bilanzielle Abschreibungen;1779,38;808,51;457,47;375,24;341,88;320,40;314,52;293,76
15 - Transferaufwendungen;38,09;;;;;;;
16 - Sonstige ordentliche Aufwendungen;22600,50;14840,57;64258,08;43560,82;43560,82;43560,82;43560,82;43560,82
17 = Ordentliche Aufwendungen (Summe 11-16);1491454,23;919721,61;1143387,79;1194756,11;922276,19;1195835,27;1276466,35;1277047,63
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);773946,94;707653,22;1143385,27;1194745,19;922265,27;1195825,67;1276459,39;1277041,63
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);773946,94;707653,22;1143385,27;1194745,19;922265,27;1195825,67;1276459,39;1277041,63
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);773946,94;707653,22;1143385,27;1194745,19;922265,27;1195825,67;1276459,39;1277041,63
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;185005,10;72200,15;76872,69;61847,92;46516,97;60782,94;64690,23;64554,62
29 = Ergebnis  (= 26, 27, 28);958952,04;779853,37;1220257,96;1256593,11;968782,24;1256608,61;1341149,62;1341596,25
