;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-290,52;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-290,52;;;;;;;
11 - Personalaufwendungen;105193,55;;;;;;;
12 - Versorgungsaufwendungen;0,01;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;13427,25;;;;;;;
14 - Bilanzielle Abschreibungen;372,74;;;;;;;
15 - Transferaufwendungen;-941,00;;;;;;;
16 - Sonstige ordentliche Aufwendungen;8985,13;;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);127037,68;;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);126747,16;;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);126747,16;;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);126747,16;;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;24835,88;;;;;;;
29 = Ergebnis  (= 26, 27, 28);151583,04;;;;;;;
