;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-8790,89;0,00;;;;;;
3 + Sonstige Transfererträge;-934938,46;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-7480,32;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-4554060,45;;;;;;;
7 + Sonstige ordentliche Ertäge;-17268,66;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-5522538,78;0,00;;;;;;
11 - Personalaufwendungen;1635456,23;;;;;;;
12 - Versorgungsaufwendungen;1,23;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;68910,70;;;;;;;
14 - Bilanzielle Abschreibungen;2888,86;;;;;;;
15 - Transferaufwendungen;33325115,41;0,00;;;;;;
16 - Sonstige ordentliche Aufwendungen;310205,50;;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);35342577,93;0,00;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);29820039,15;0,00;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);29820039,15;0,00;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);29820039,15;0,00;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;408884,84;;;;;;;
29 = Ergebnis  (= 26, 27, 28);30228923,99;0,00;;;;;;
