;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-27666,13;-41,41;;-7,20;-7,20;-6,72;-5,76;-5,40
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-0,72;;;;;
5 + Privatrechtliche Leistungsentgelte;-548789,05;-379841,06;-17850,00;-350000,00;-350000,00;-350000,00;-350000,00;-350000,00
6 + Kostenerstattungen und Kostenumlagen;-29760,41;;;;;;;
7 + Sonstige ordentliche Ertäge;-0,71;-5,22;;-0,60;-0,60;-0,60;-0,60;-0,60
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-606216,30;-379887,69;-17850,72;-350007,80;-350007,80;-350007,32;-350006,36;-350006,00
11 - Personalaufwendungen;427402,12;369719,98;339728,92;311391,14;316678,70;322418,00;328293,90;333408,36
12 - Versorgungsaufwendungen;0,31;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;653275,28;492097,67;113928,28;444359,40;445638,00;446955,12;448311,72;449708,88
14 - Bilanzielle Abschreibungen;10313,93;6906,13;5371,65;5008,29;4497,32;2888,25;2479,28;1809,88
15 - Transferaufwendungen;27500,54;;;;;;;
16 - Sonstige ordentliche Aufwendungen;255855,93;226625,18;213965,57;218413,77;218413,77;218413,77;218413,77;218413,77
17 = Ordentliche Aufwendungen (Summe 11-16);1374348,11;1095348,96;672994,42;979172,60;985227,79;990675,14;997498,67;1003340,89
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);768131,81;715461,27;655143,70;629164,80;635219,99;640667,82;647492,31;653334,89
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);768131,81;715461,27;655143,70;629164,80;635219,99;640667,82;647492,31;653334,89
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);768131,81;715461,27;655143,70;629164,80;635219,99;640667,82;647492,31;653334,89
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;134004,83;64585,45;47582,74;47623,88;46758,69;47571,08;47844,83;48066,01
29 = Ergebnis  (= 26, 27, 28);902136,64;780046,72;702726,44;676788,68;681978,68;688238,90;695337,14;701400,90
