;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-68376,43;;;;;;;
3 + Sonstige Transfererträge;-1922731,29;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;389296,29;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-3657871,59;;;;;;;
7 + Sonstige ordentliche Ertäge;-2222775,47;0,00;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-7482458,49;0,00;;;;;;
11 - Personalaufwendungen;4721000,33;;;;;;;
12 - Versorgungsaufwendungen;3,27;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;206526,20;;;;;;;
14 - Bilanzielle Abschreibungen;5228,81;;;;;;;
15 - Transferaufwendungen;30787697,71;0,00;;;;;;
16 - Sonstige ordentliche Aufwendungen;1944603,51;;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);37665059,83;0,00;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);30182601,34;0,00;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);30182601,34;0,00;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);30182601,34;0,00;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1254481,20;;;;;;;
29 = Ergebnis  (= 26, 27, 28);31437082,54;0,00;;;;;;
