;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-280117,52;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-2334,30;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-3000,00;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-19724,89;0,00;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-305176,71;0,00;;;;;;
11 - Personalaufwendungen;15605,85;;;;;;;
12 - Versorgungsaufwendungen;0,07;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;112823,65;;;;;;;
14 - Bilanzielle Abschreibungen;2016,16;;;;;;;
15 - Transferaufwendungen;1470555,81;;;;;;;
16 - Sonstige ordentliche Aufwendungen;303365,64;;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);1904367,18;;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1599190,47;0,00;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1599190,47;0,00;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1599190,47;0,00;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;17800,22;;;;;;;
29 = Ergebnis  (= 26, 27, 28);1616990,69;0,00;;;;;;
