;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-13,42;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-13,42;;;;;;;
11 - Personalaufwendungen;30061,72;;;;;;;
12 - Versorgungsaufwendungen;0,02;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;959,78;;;;;;;
14 - Bilanzielle Abschreibungen;42,13;;;;;;;
15 - Transferaufwendungen;-2082041,76;;;;;;;
16 - Sonstige ordentliche Aufwendungen;3393,01;;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);-2047585,10;;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);-2047598,52;;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);-2047598,52;;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);-2047598,52;;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;6904,56;;;;;;;
29 = Ergebnis  (= 26, 27, 28);-2040693,96;;;;;;;
