;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-86988,95;-100128,07;-103065,05;-106001,17;-106001,16;-103828,41;-103515,25;-103510,82
3 + Sonstige Transfererträge;-2098369,59;-2502846,94;-2067850,00;-2510000,00;-2510000,00;-2510000,00;-2510000,00;-2510000,00
4 + Öffentlich-rechtliche Leistungsentgelte;;-12027,50;-6357,92;-9500,00;-9500,00;-9500,00;-9500,00;-9500,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1957112,86;-1289249,60;-1581200,00;-1470000,00;-1470000,00;-1470000,00;-1470000,00;-1470000,00
7 + Sonstige ordentliche Ertäge;-134193,31;-25246,15;;-18008,77;-18008,78;-18008,77;-18008,78;-18008,77
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-4276664,71;-3929498,26;-3758472,97;-4113509,94;-4113509,94;-4111337,18;-4111024,03;-4111019,59
11 - Personalaufwendungen;8199280,46;8600140,28;8892546,30;8154725,90;8289685,46;8429149,85;8574196,16;8707284,63
12 - Versorgungsaufwendungen;6,11;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2723903,14;643623,19;944164,20;3690691,40;3695674,88;950808,00;956095,08;961540,68
14 - Bilanzielle Abschreibungen;45346,20;53754,99;38570,87;38246,82;38027,06;35753,14;35377,15;34751,38
15 - Transferaufwendungen;44157456,31;51218596,67;45547830,00;57622650,00;58681050,00;59740450,00;60801150,00;61863050,00
16 - Sonstige ordentliche Aufwendungen;1029811,04;931732,21;798725,26;759016,92;759016,92;759016,92;759016,92;759016,92
17 = Ordentliche Aufwendungen (Summe 11-16);56155803,26;61447847,34;56221836,63;70265331,04;71463454,32;69915177,91;71125835,31;72325643,61
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);51879138,55;57518349,08;52463363,66;66151821,10;67349944,38;65803840,73;67014811,28;68214624,02
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);51879138,55;57518349,08;52463363,66;66151821,10;67349944,38;65803840,73;67014811,28;68214624,02
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);51879138,55;57518349,08;52463363,66;66151821,10;67349944,38;65803840,73;67014811,28;68214624,02
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1506520,55;1004815,30;737175,48;1418327,33;1406608,25;1282974,59;1289423,61;1295066,73
29 = Ergebnis  (= 26, 27, 28);53385659,10;58523164,38;53200539,14;67570148,43;68756552,63;67086815,32;68304234,89;69509690,75
