;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-727467,47;-1227585,24;-1166170,94;-1396333,23;-1396217,48;-1396101,87;-1396101,88;-1396101,87
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-416,64;-416,64;-416,64;-416,64;-416,64;-416,64
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-192358,21;-438656,37;-109000,00;-275000,00;-275000,00;-275000,00;-275000,00;-275000,00
7 + Sonstige ordentliche Ertäge;-1831,21;103,05;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-921656,89;-1666138,56;-1275587,58;-1671749,87;-1671634,12;-1671518,51;-1671518,52;-1671518,51
11 - Personalaufwendungen;404661,39;492716,75;560691,15;765303,03;773075,99;779223,19;785402,28;792298,27
12 - Versorgungsaufwendungen;0,31;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;257227,76;182540,13;216855,40;212790,52;214476,04;216211,92;217999,88;219841,56
14 - Bilanzielle Abschreibungen;646,78;618,79;235,22;607,58;491,83;376,22;376,23;376,22
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1383945,17;1299646,68;1199113,28;1268432,04;1270739,12;1270739,12;1270739,12;1270739,12
17 = Ordentliche Aufwendungen (Summe 11-16);2046481,41;1975522,35;1976895,05;2247133,17;2258782,98;2266550,45;2274517,51;2283255,17
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1124824,52;309383,79;701307,47;575383,30;587148,86;595031,94;602998,99;611736,66
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1124824,52;309383,79;701307,47;575383,30;587148,86;595031,94;602998,99;611736,66
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1124824,52;309383,79;701307,47;575383,30;587148,86;595031,94;602998,99;611736,66
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;378341,75;502368,14;357087,65;460904,98;459833,34;460822,33;461106,75;461408,53
29 = Ergebnis  (= 26, 27, 28);1503166,27;811751,93;1058395,12;1036288,28;1046982,20;1055854,27;1064105,74;1073145,19
