;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-81861,53;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-122324,57;0,00;;;;;;
5 + Privatrechtliche Leistungsentgelte;-15141,00;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-55681,63;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-275008,73;0,00;;;;;;
11 - Personalaufwendungen;1629987,43;;;;;;;
12 - Versorgungsaufwendungen;1,21;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;718884,04;;;;;;;
14 - Bilanzielle Abschreibungen;37411,77;;;;;;;
15 - Transferaufwendungen;363,52;;;;;;;
16 - Sonstige ordentliche Aufwendungen;518260,71;;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);2904908,68;;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2629899,95;0,00;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2629899,95;0,00;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2629899,95;0,00;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;650671,21;;;;;;;
29 = Ergebnis  (= 26, 27, 28);3280571,16;0,00;;;;;;
