;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-678,07;-134029,10;-3564300,00;-1769316,84;-1780362,84;-1811447,84;-234502,84;-12,84
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-678,07;-134029,10;-3564300,00;-1769316,84;-1780362,84;-1811447,84;-234502,84;-12,84
11 - Personalaufwendungen;;;;64476,72;65347,68;66164,64;66981,72;67767,24
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;6506,08;12623,44;1364000,00;418390,44;1782858,36;417978,32;17000,44;7974,60
14 - Bilanzielle Abschreibungen;;;;3821,40;3815,40;3815,40;3810,00;3750,36
15 - Transferaufwendungen;41893,74;98921,19;2312300,00;1459404,00;385645,00;1509200,00;240410,00;
16 - Sonstige ordentliche Aufwendungen;28,89;5178,17;5100,00;17430,60;17430,60;17430,60;14880,60;12330,60
17 = Ordentliche Aufwendungen (Summe 11-16);48428,71;116722,80;3681400,00;1963523,16;2255097,04;2014588,96;343082,76;91822,80
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);47750,64;-17306,30;117100,00;194206,32;474734,20;203141,12;108579,92;91809,96
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);47750,64;-17306,30;117100,00;194206,32;474734,20;203141,12;108579,92;91809,96
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);47750,64;-17306,30;117100,00;194206,32;474734,20;203141,12;108579,92;91809,96
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;46291,08;46291,08;46291,08;46291,08;46291,08
29 = Ergebnis  (= 26, 27, 28);47750,64;-17306,30;117100,00;240497,40;521025,28;249432,20;154871,00;138101,04
