;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-41,12;-25,23;-34,56;-17,28;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-416,64;-416,64;-416,64;-416,64;-416,64;-416,64
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;-538439,00;-574000,00;-479000,00;-479000,00;-479000,00;-479000,00;-479000,00
7 + Sonstige ordentliche Ertäge;;-332667,66;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);;-871147,78;-574441,87;-479451,20;-479433,92;-479416,64;-479416,64;-479416,64
11 - Personalaufwendungen;;236891,37;267901,74;319886,54;324140,26;328111,30;332099,58;335983,38
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;676529,25;593592,80;500301,24;500512,44;500729,88;500953,80;501184,56
14 - Bilanzielle Abschreibungen;;250,61;267,60;266,88;249,60;232,32;232,32;232,32
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;214411,46;23846,25;30485,20;32019,52;32019,52;32019,52;32019,52
17 = Ordentliche Aufwendungen (Summe 11-16);;1128082,69;885608,39;850939,86;856921,82;861093,02;865305,22;869419,78
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);;256934,91;311166,52;371488,66;377487,90;381676,38;385888,58;390003,14
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);;256934,91;311166,52;371488,66;377487,90;381676,38;385888,58;390003,14
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);;256934,91;311166,52;371488,66;377487,90;381676,38;385888,58;390003,14
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;98836,11;89931,69;81348,41;80277,69;80983,16;81098,98;81192,59
29 = Ergebnis  (= 26, 27, 28);;355771,02;401098,21;452837,07;457765,59;462659,54;466987,56;471195,73
