;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-13242,80;-934012,59;-544300,00;-601982,05;-601982,03;-601877,12;-601663,23;-601591,16
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-46455,86;-277904,04;-58849,28;-102644,00;-102644,00;-102644,00;-102644,00;-102644,00
5 + Privatrechtliche Leistungsentgelte;-5328,00;-16285,00;-10100,00;-12500,00;-12500,00;-12500,00;-12500,00;-12500,00
6 + Kostenerstattungen und Kostenumlagen;-7440,10;-32461,15;-34700,00;-184700,00;-184700,00;-184700,00;-184700,00;-184700,00
7 + Sonstige ordentliche Ertäge;-54553,92;-61397,22;;-182140,64;-182140,64;-182140,64;-182140,64;-182140,64
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-127020,68;-1322060,00;-647949,28;-1083966,69;-1083966,67;-1083861,76;-1083647,87;-1083575,80
11 - Personalaufwendungen;1123307,37;3132408,78;3297812,09;2748966,24;2794297,43;2842001,39;2894201,41;2943047,66
12 - Versorgungsaufwendungen;0,86;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;373947,27;1306954,48;1059713,00;1323934,60;1337831,00;1352144,72;1366887,44;1382072,64
14 - Bilanzielle Abschreibungen;26175,84;51517,36;30127,61;33174,62;30168,00;27382,59;26653,75;24556,60
15 - Transferaufwendungen;267,77;1569732,00;1633490,00;1633490,00;1633490,00;1633490,00;1633490,00;1633490,00
16 - Sonstige ordentliche Aufwendungen;368751,26;1308450,01;1318982,74;1325168,67;1325168,67;1325168,67;1325168,67;1325168,67
17 = Ordentliche Aufwendungen (Summe 11-16);1892450,37;7369062,63;7340125,44;7064734,13;7120955,10;7180187,37;7246401,27;7308335,57
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1765429,69;6047002,63;6692176,16;5980767,44;6036988,43;6096325,61;6162753,40;6224759,77
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1765429,69;6047002,63;6692176,16;5980767,44;6036988,43;6096325,61;6162753,40;6224759,77
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1765429,69;6047002,63;6692176,16;5980767,44;6036988,43;6096325,61;6162753,40;6224759,77
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;435209,86;352090,76;230955,72;431239,61;427761,49;433358,12;436227,32;438855,15
29 = Ergebnis  (= 26, 27, 28);2200639,55;6399093,39;6923131,88;6412007,05;6464749,92;6529683,73;6598980,72;6663614,92
