;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-439,13;;;;;;;
3 + Sonstige Transfererträge;-15937,35;0,00;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-2281,81;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-18658,29;0,00;;;;;;
11 - Personalaufwendungen;23826,36;;;;;;;
12 - Versorgungsaufwendungen;0,02;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2385,24;;;;;;;
14 - Bilanzielle Abschreibungen;648,92;;;;;;;
15 - Transferaufwendungen;111510,17;;;;;;;
16 - Sonstige ordentliche Aufwendungen;4083,44;;;;;;;
17 = Ordentliche Aufwendungen (Summe 11-16);142454,15;;;;;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);123795,86;0,00;;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);123795,86;0,00;;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);123795,86;0,00;;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;4653,64;;;;;;;
29 = Ergebnis  (= 26, 27, 28);128449,50;0,00;;;;;;
