;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-275,07;-17,64;;-11,40;-11,40;-11,40;-11,40;-11,40
3 + Sonstige Transfererträge;-950668,36;-2314357,32;-1285000,00;-1430000,00;-1430000,00;-1430000,00;-1430000,00;-1430000,00
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-2337403,99;-2363101,88;-2480000,00;-2700000,00;-2700000,00;-2700000,00;-2700000,00;-2700000,00
7 + Sonstige ordentliche Ertäge;;-162667,91;;-160000,00;-160000,00;-160000,00;-160000,00;-160000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-3288347,42;-4840144,75;-3765000,00;-4290011,40;-4290011,40;-4290011,40;-4290011,40;-4290011,40
11 - Personalaufwendungen;947706,12;926155,47;1184415,38;1241842,44;1253687,72;1263212,47;1276391,22;1292560,86
12 - Versorgungsaufwendungen;0,61;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;284182,11;356314,25;403957,88;404004,80;404460,60;404930,12;405413,72;405911,96
14 - Bilanzielle Abschreibungen;3888,69;3689,67;3525,75;3373,80;3368,52;3368,52;3363,72;3311,04
15 - Transferaufwendungen;4746704,03;5305164,98;5300000,00;5800000,00;5800000,00;5800000,00;5800000,00;5800000,00
16 - Sonstige ordentliche Aufwendungen;65963,64;1621442,52;72772,84;71885,32;71885,32;71885,32;71885,32;71885,32
17 = Ordentliche Aufwendungen (Summe 11-16);6048445,20;8212766,89;6964671,85;7521106,36;7533402,16;7543396,43;7557053,98;7573669,18
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2760097,78;3372622,14;3199671,85;3231094,96;3243390,76;3253385,03;3267042,58;3283657,78
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2760097,78;3372622,14;3199671,85;3231094,96;3243390,76;3253385,03;3267042,58;3283657,78
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2760097,78;3372622,14;3199671,85;3231094,96;3243390,76;3253385,03;3267042,58;3283657,78
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;169940,54;167977,34;198938,22;179625,91;177642,84;179140,95;179633,00;180240,10
29 = Ergebnis  (= 26, 27, 28);2930038,32;3540599,48;3398610,07;3410720,87;3421033,60;3432525,98;3446675,58;3463897,88
