;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-438880,16;-529868,79;-274862,12;-401976,04;-430156,24;-410072,12;-410002,88;-410002,88
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-3027,05;-1885,50;-1000,00;-1000,00;-1000,00;-1000,00;-1000,00;-1000,00
6 + Kostenerstattungen und Kostenumlagen;0,00;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-441907,21;-531754,29;-275862,12;-402976,04;-431156,24;-411072,12;-411002,88;-411002,88
11 - Personalaufwendungen;326466,75;379681,09;291318,35;253399,03;257423,91;261837,71;266351,11;270425,43
12 - Versorgungsaufwendungen;0,28;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;313217,93;327851,09;253386,20;198673,80;219934,32;200315,16;200707,08;201111,08
14 - Bilanzielle Abschreibungen;1935,36;1843,35;1091,06;1197,84;245,99;122,86;47,83;37,44
15 - Transferaufwendungen;10396,64;26513,90;51000,00;59000,00;66300,00;66300,00;66300,00;66300,00
16 - Sonstige ordentliche Aufwendungen;44910,20;53653,48;48066,29;43456,54;43430,95;43430,95;43430,95;43430,95
17 = Ordentliche Aufwendungen (Summe 11-16);696927,16;789542,91;644861,90;555727,21;587335,17;572006,68;576836,97;581304,90
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);255019,95;257788,62;368999,78;152751,17;156178,93;160934,56;165834,09;170302,02
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);255019,95;257788,62;368999,78;152751,17;156178,93;160934,56;165834,09;170302,02
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);255019,95;257788,62;368999,78;152751,17;156178,93;160934,56;165834,09;170302,02
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;124214,99;101081,72;91528,18;71753,87;72223,35;71746,50;71938,67;72099,95
29 = Ergebnis  (= 26, 27, 28);379234,94;358870,34;460527,96;224505,04;228402,28;232681,06;237772,76;242401,97
