;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-10011,89;-7819,95;-102,43;-8321,59;-8118,19;-7217,27;-6475,28;-6475,27
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-383960,79;-397445,57;-494100,00;-478100,00;-478100,00;-478100,00;-478100,00;-478100,00
5 + Privatrechtliche Leistungsentgelte;-1167,70;-1651,07;-1900,00;-1900,00;-1900,00;-1900,00;-1900,00;-1900,00
6 + Kostenerstattungen und Kostenumlagen;-6251,65;-7870,63;-7200,00;-5200,00;-5200,00;-5200,00;-5200,00;-5200,00
7 + Sonstige ordentliche Ertäge;-165,50;-495,00;-800,00;-300,00;-300,00;-300,00;-300,00;-300,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-401557,53;-415282,22;-504102,43;-493821,59;-493618,19;-492717,27;-491975,28;-491975,27
11 - Personalaufwendungen;2071642,44;2232903,53;2610891,29;2971775,88;3001356,35;3026558,74;3058603,45;3096180,05
12 - Versorgungsaufwendungen;1,57;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;75947,51;39166,80;101633,32;98437,36;100900,20;103470,36;106019,76;108645,72
14 - Bilanzielle Abschreibungen;22595,22;21420,96;10895,50;18860,64;11997,07;10676,78;9895,06;9424,06
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;290670,64;208428,23;351537,51;446448,70;446450,44;446526,52;446526,52;446526,52
17 = Ordentliche Aufwendungen (Summe 11-16);2460857,38;2501919,52;3074957,62;3535522,58;3560704,06;3587232,40;3621044,79;3660776,35
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2059299,85;2086637,30;2570855,19;3041700,99;3067085,87;3094515,13;3129069,51;3168801,08
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2059299,85;2086637,30;2570855,19;3041700,99;3067085,87;3094515,13;3129069,51;3168801,08
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2059299,85;2086637,30;2570855,19;3041700,99;3067085,87;3094515,13;3129069,51;3168801,08
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;556865,69;545119,27;520003,91;479174,04;475711,26;478969,41;480341,29;481925,23
29 = Ergebnis  (= 26, 27, 28);2616165,54;2631756,57;3090859,10;3520875,03;3542797,13;3573484,54;3609410,80;3650726,31
