;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-4571,74;-12245,66;-386,91;-12233,20;-12114,20;-5771,50;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-2478,79;;-2675,66;-4865,71;-4928,13;-4934,20;-4944,37;-4953,63
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-7050,53;-12245,66;-3062,57;-17098,91;-17042,33;-10705,70;-4944,37;-4953,63
11 - Personalaufwendungen;177294,03;184569,97;204052,80;206646,48;209508,28;212227,80;214947,60;217544,16
12 - Versorgungsaufwendungen;0,12;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3587,03;4263,98;14581,48;13058,32;13141,12;13226,32;13314,16;13404,64
14 - Bilanzielle Abschreibungen;9320,78;14805,27;10610,07;12922,12;12725,42;6128,05;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;4020,38;2840,87;3755,60;3406,80;3406,80;3406,80;3406,80;3406,80
17 = Ordentliche Aufwendungen (Summe 11-16);194222,34;206480,09;232999,95;236033,72;238781,62;234988,97;231668,56;234355,60
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);187171,81;194234,43;229937,38;218934,81;221739,29;224283,27;226724,19;229401,97
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);187171,81;194234,43;229937,38;218934,81;221739,29;224283,27;226724,19;229401,97
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);187171,81;194234,43;229937,38;218934,81;221739,29;224283,27;226724,19;229401,97
27 + Erträge aus internen Leistungsbeziehungen;-196177,67;-202337,13;-234523,72;-228979,36;-231363,05;-233733,77;-235999,40;-238483,04
28 - Aufwendungen aus internen Leistungsbeziehungen;24911,95;24508,35;23601,80;28610,22;28382,98;28401,84;28410,21;28417,66
29 = Ergebnis  (= 26, 27, 28);15906,09;16405,65;19015,46;18565,67;18759,22;18951,34;19135,00;19336,59
