;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-784,27;;;;-3416,38;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-295290,31;-15494,66;;;-310000,00;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-296074,58;-15494,66;;;-313416,38;;;
11 - Personalaufwendungen;98936,26;;;;325927,03;;;
12 - Versorgungsaufwendungen;0,07;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;153004,49;19185,96;;;142095,80;;;
14 - Bilanzielle Abschreibungen;1241,98;;;;3416,38;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;2875,00;;;;23279,84;;;
17 = Ordentliche Aufwendungen (Summe 11-16);256057,80;19185,96;;;494719,05;;;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);-40016,78;3691,30;;;181302,67;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);-40016,78;3691,30;;;181302,67;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);-40016,78;3691,30;;;181302,67;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;59326,93;974,47;;;23221,39;;;
29 = Ergebnis  (= 26, 27, 28);19310,15;4665,77;;;204524,06;;;
