;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-269,25;-607,27;;-2812,52;-2812,52;-2763,60;-2082,48;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-2415,44;-3095,95;-3000,00;-3000,00;-3000,00;-3000,00;-3000,00;-3000,00
6 + Kostenerstattungen und Kostenumlagen;-141749,39;-153400,42;-121975,44;-136679,23;-136831,00;-136911,34;-137001,66;-137063,94
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-144434,08;-157103,64;-124975,44;-142491,75;-142643,52;-142674,94;-142084,14;-140063,94
11 - Personalaufwendungen;516131,46;522417,05;434559,23;372541,67;379999,55;388123,47;396412,87;403603,67
12 - Versorgungsaufwendungen;0,34;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;20723,91;29351,26;19880,68;27965,12;28477,64;29043,08;29625,56;30225,36
14 - Bilanzielle Abschreibungen;3637,82;3863,88;2254,50;3240,49;3208,74;3159,81;2422,63;82,21
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;26459,39;24065,33;27773,11;28125,00;28125,00;28125,00;28125,00;28125,00
17 = Ordentliche Aufwendungen (Summe 11-16);566952,92;579697,52;484467,52;431872,28;439810,93;448451,36;456586,06;462036,24
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);422518,84;422593,88;359492,08;289380,53;297167,41;305776,42;314501,92;321972,30
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);422518,84;422593,88;359492,08;289380,53;297167,41;305776,42;314501,92;321972,30
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);422518,84;422593,88;359492,08;289380,53;297167,41;305776,42;314501,92;321972,30
27 + Erträge aus internen Leistungsbeziehungen;-470581,83;-470611,33;-437637,21;-366286,98;-373117,00;-381126,28;-389225,72;-396159,93
28 - Aufwendungen aus internen Leistungsbeziehungen;86217,90;86175,13;113629,69;106604,81;106201,55;106251,25;106282,21;106308,02
29 = Ergebnis  (= 26, 27, 28);38154,91;38157,68;35484,56;29698,36;30251,96;30901,39;31558,41;32120,39
