;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-22768,10;-20049,22;-5957,04;-8209,99;-6502,06;-5594,04;-4404,91;-4358,38
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-30667,14;-39513,56;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-55709,61;-70289,77;-50000,00;-50000,00;-50000,00;-50000,00;-50000,00;-50000,00
7 + Sonstige ordentliche Ertäge;-432607,23;-446592,52;-365000,00;-365000,00;-365000,00;-365000,00;-365000,00;-365000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-541752,08;-576445,07;-440957,04;-443209,99;-441502,06;-440594,04;-439404,91;-439358,38
11 - Personalaufwendungen;1757277,24;1830738,53;2052801,78;2186091,79;2225251,42;2266543,16;2309029,78;2347001,49
12 - Versorgungsaufwendungen;1,84;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;222735,05;246936,07;208949,40;249063,01;250578,21;252125,17;253705,05;255318,53
14 - Bilanzielle Abschreibungen;62108,37;64482,85;60783,46;49036,27;31546,40;29012,54;27199,05;26306,64
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;340918,93;393947,83;223510,32;57791,64;57791,64;57791,64;57791,64;57791,64
17 = Ordentliche Aufwendungen (Summe 11-16);2383041,43;2536105,28;2546044,96;2541982,71;2565167,67;2605472,51;2647725,52;2686418,30
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1841289,35;1959660,21;2105087,92;2098772,72;2123665,61;2164878,47;2208320,61;2247059,92
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1841289,35;1959660,21;2105087,92;2098772,72;2123665,61;2164878,47;2208320,61;2247059,92
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1841289,35;1959660,21;2105087,92;2098772,72;2123665,61;2164878,47;2208320,61;2247059,92
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;800380,93;806985,13;825946,33;939737,95;937919,43;941558,13;943475,35;945109,10
29 = Ergebnis  (= 26, 27, 28);2641670,28;2766645,34;2931034,25;3038510,67;3061585,04;3106436,60;3151795,96;3192169,02
