;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-8019,95;-8873,64;-7043,04;-13924,97;-9228,52;-6217,92;-4685,64;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-313267,41;-291554,96;-200000,00;-285800,00;-285800,00;-285800,00;-285800,00;-285800,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-321287,36;-300428,60;-207043,04;-299724,97;-295028,52;-292017,92;-290485,64;-285800,00
11 - Personalaufwendungen;1174005,37;1136880,33;1419231,68;1302913,81;1312354,34;1318293,22;1328669,78;1343647,58
12 - Versorgungsaufwendungen;0,71;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;23391,05;36938,43;24373,80;36812,44;37582,08;38430,96;39305,64;40206,12
14 - Bilanzielle Abschreibungen;50688,19;49773,69;38109,64;17941,96;9290,88;6280,29;4748,00;62,37
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;43788,25;44319,99;53644,84;48781,04;48781,04;48781,04;48781,04;48781,04
17 = Ordentliche Aufwendungen (Summe 11-16);1291873,57;1267912,44;1535359,96;1406449,25;1408008,34;1411785,51;1421504,46;1432697,11
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);970586,21;967483,84;1328316,92;1106724,28;1112979,82;1119767,59;1131018,82;1146897,11
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);970586,21;967483,84;1328316,92;1106724,28;1112979,82;1119767,59;1131018,82;1146897,11
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);970586,21;967483,84;1328316,92;1106724,28;1112979,82;1119767,59;1131018,82;1146897,11
27 + Erträge aus internen Leistungsbeziehungen;-1905480,00;-1904510,00;-1905480,00;-1903152,00;-1903152,00;-1903152,00;-1903152,00;-1903152,00
28 - Aufwendungen aus internen Leistungsbeziehungen;306659,82;256635,02;339979,51;308730,34;307126,39;308278,07;308685,38;309295,33
29 = Ergebnis  (= 26, 27, 28);-628233,97;-680391,14;-237183,57;-487697,38;-483045,79;-475106,34;-463447,80;-446959,56
