;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-85,55;-441,59;;-170,16;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-6564,54;-48,95;-12676,72;-11449,40;-11577,50;-11523,94;-11506,67;-11506,66
7 + Sonstige ordentliche Ertäge;;-10377,96;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-6650,09;-10868,50;-12676,72;-11619,56;-11577,50;-11523,94;-11506,67;-11506,66
11 - Personalaufwendungen;487722,28;473396,08;534402,04;640713,77;645170,91;647646,95;651338,93;656986,34
12 - Versorgungsaufwendungen;0,36;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;12752,18;16095,35;17592,52;16879,20;17258,88;17649,84;18052,68;18467,52
14 - Bilanzielle Abschreibungen;800,97;2300,71;34,15;170,16;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1266432,59;16042,50;14496,00;17360,40;17360,40;17360,40;17360,40;17360,40
17 = Ordentliche Aufwendungen (Summe 11-16);1767708,38;507834,64;566524,71;675123,53;679790,19;682657,19;686752,01;692814,26
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1761058,29;496966,14;553847,99;663503,97;668212,69;671133,25;675245,34;681307,60
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1761058,29;496966,14;553847,99;663503,97;668212,69;671133,25;675245,34;681307,60
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1761058,29;496966,14;553847,99;663503,97;668212,69;671133,25;675245,34;681307,60
27 + Erträge aus internen Leistungsbeziehungen;-1687604,54;-514796,00;-585213,79;-679012,69;-682723,70;-685455,40;-689265,21;-694885,99
28 - Aufwendungen aus internen Leistungsbeziehungen;62561,73;58752,72;77998,17;69724,31;69027,40;69060,17;69066,88;69081,28
29 = Ergebnis  (= 26, 27, 28);136015,48;40922,86;46632,37;54215,59;54516,39;54738,02;55047,01;55502,89
