;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-447,17;-347,01;;-1406,24;-1406,24;-1381,80;-1041,24;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-3018,03;;-15118,55;-25784,36;-25834,54;-25829,07;-25829,01;-25826,19
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-3465,20;-347,01;-15118,55;-27190,60;-27240,78;-27210,87;-26870,25;-25826,19
11 - Personalaufwendungen;192364,20;192635,46;236562,84;188287,99;190280,36;191898,60;193494,28;195184,16
12 - Versorgungsaufwendungen;0,19;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;4958,51;6247,84;4200,24;6355,24;6475,28;6607,72;6744,16;6884,56
14 - Bilanzielle Abschreibungen;501,22;399,89;94,52;1456,00;1448,18;1423,76;1083,18;41,96
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;12872,01;12807,86;21262,71;11912,88;11912,88;11912,88;11912,88;11912,88
17 = Ordentliche Aufwendungen (Summe 11-16);210696,13;212091,05;262120,31;208012,11;210116,70;211842,96;213234,50;214023,56
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);207230,93;211744,04;247001,76;180821,51;182875,92;184632,09;186364,25;188197,37
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);207230,93;211744,04;247001,76;180821,51;182875,92;184632,09;186364,25;188197,37
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);207230,93;211744,04;247001,76;180821,51;182875,92;184632,09;186364,25;188197,37
27 + Erträge aus internen Leistungsbeziehungen;-238580,87;-237143,60;-293818,85;-224074,27;-225786,37;-227423,41;-229029,56;-230729,24
28 - Aufwendungen aus internen Leistungsbeziehungen;50694,45;44627,25;70640,37;61420,66;61217,25;61230,81;61235,01;61239,34
29 = Ergebnis  (= 26, 27, 28);19344,51;19227,69;23823,28;18167,90;18306,80;18439,49;18569,70;18707,47
