;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-954,12;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-11352,73;220,29;-9047,30;;;;;
7 + Sonstige ordentliche Ertäge;-356447,10;-368296,76;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-368753,95;-368076,47;-9047,30;;;;;
11 - Personalaufwendungen;322058,46;331899,15;359728,63;346904,92;351398,61;355530,25;359640,61;363660,93
12 - Versorgungsaufwendungen;0,21;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;614599,35;52051,03;64779,44;64573,32;64749,24;64930,44;65117,04;65309,40
14 - Bilanzielle Abschreibungen;5677442,45;19358221,59;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;42428,94;7747,15;8716,40;9951,84;10099,84;10099,84;10099,84;10099,84
17 = Ordentliche Aufwendungen (Summe 11-16);6656529,41;19749918,92;433224,47;421430,08;426247,69;430560,53;434857,49;439070,17
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);6287775,46;19381842,45;424177,17;421430,08;426247,69;430560,53;434857,49;439070,17
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);6287775,46;19381842,45;424177,17;421430,08;426247,69;430560,53;434857,49;439070,17
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);6287775,46;19381842,45;424177,17;421430,08;426247,69;430560,53;434857,49;439070,17
27 + Erträge aus internen Leistungsbeziehungen;-5854880,88;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;41825,51;59370,07;75935,79;92080,11;91663,34;92129,97;92296,51;92449,86
29 = Ergebnis  (= 26, 27, 28);474720,09;19441212,52;500112,96;513510,19;517911,03;522690,50;527154,00;531520,03
