;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-17683551,11;-858411,43;-150900,00;-1622900,00;-1516600,00;-1308700,00;-1170400,00;-896100,00
7 + Sonstige ordentliche Ertäge;-51747016,08;-47195482,62;-47339550,00;-59976386,00;-61216696,00;-61877176,00;-62036546,00;-60899086,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-69430567,19;-48053894,05;-47510450,00;-61619286,00;-62753296,00;-63205876,00;-63226946,00;-61815186,00
11 - Personalaufwendungen;10273630,62;9736356,23;10368576,54;22806560,00;19233950,00;15258320,00;15196660,00;14980070,00
12 - Versorgungsaufwendungen;59954954,23;53690979,44;48270500,00;50691502,00;51467402,00;52245902,00;52793902,00;53509902,00
13 - Aufwendungen für Sach- und Dienstleistungen;111816,65;173093,00;114700,00;114700,00;114700,00;114700,00;114700,00;114700,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;11827,17;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1021680,06;5563322,29;628000,00;405000,00;405000,00;405000,00;405000,00;405000,00
17 = Ordentliche Aufwendungen (Summe 11-16);71373908,73;69163750,96;59381776,54;74017762,00;71221052,00;68023922,00;68510262,00;69009672,00
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1943341,54;21109856,91;11871326,54;12398476,00;8467756,00;4818046,00;5283316,00;7194486,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1943341,54;21109856,91;11871326,54;12398476,00;8467756,00;4818046,00;5283316,00;7194486,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1943341,54;21109856,91;11871326,54;12398476,00;8467756,00;4818046,00;5283316,00;7194486,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;0,02;;;;;;;
29 = Ergebnis  (= 26, 27, 28);1943341,56;21109856,91;11871326,54;12398476,00;8467756,00;4818046,00;5283316,00;7194486,00
