;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-124,43;-642,33;;-247,54;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-9673,74;-6736,87;-18437,29;-19432,78;-16993,61;-16914,40;-16888,26;-16887,05
7 + Sonstige ordentliche Ertäge;-64,17;-15095,21;-150,00;-100,00;-100,00;-100,00;-100,00;-100,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-9862,34;-22474,41;-18587,29;-19780,32;-17093,61;-17014,40;-16988,26;-16987,05
11 - Personalaufwendungen;709414,39;688576,28;777312,00;931947,50;938430,30;942031,80;947402,26;955616,49
12 - Versorgungsaufwendungen;0,53;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;18548,56;23411,40;25588,78;24551,26;25103,50;25672,30;26258,14;26861,62
14 - Bilanzielle Abschreibungen;1165,04;3346,47;49,65;247,54;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1854137,32;67991,86;21084,84;205251,52;35251,52;35251,52;35251,52;35251,52
17 = Ordentliche Aufwendungen (Summe 11-16);2583265,84;783326,01;824035,27;1161997,82;998785,32;1002955,62;1008911,92;1017729,63
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2573403,50;760851,60;805447,98;1142217,50;981691,71;985941,22;991923,66;1000742,58
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2573403,50;760851,60;805447,98;1142217,50;981691,71;985941,22;991923,66;1000742,58
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2573403,50;760851,60;805447,98;1142217,50;981691,71;985941,22;991923,66;1000742,58
27 + Erträge aus internen Leistungsbeziehungen;-2464572,33;-782837,11;-849982,54;-1150362,18;-1000938,23;-1004913,07;-1010455,60;-1018632,74
28 - Aufwendungen aus internen Leistungsbeziehungen;90998,94;85458,65;113452,15;101417,13;100403,53;100451,18;100460,90;100481,78
29 = Ergebnis  (= 26, 27, 28);199830,11;63473,14;68917,59;93272,45;81157,01;81479,33;81928,96;82591,62
